Group,EdgeType,NodeA,NodeB,AxisDistance,ExactDistance
3,ELECTRODE,LEFT,A367-2,NaN,0
3,ELECTRODE,LEFT,A374-2,NaN,0
3,ELECTRODE,LEFT,A375-3,NaN,0
3,ELECTRODE,LEFT,A381-2,NaN,0
3,ELECTRODE,LEFT,A386-2,NaN,0
3,ELECTRODE,LEFT,A388-2,NaN,0
3,ELECTRODE,LEFT,A389-2,NaN,0
3,ELECTRODE,LEFT,A393-2,NaN,0
3,ELECTRODE,LEFT,A398-2,NaN,0
3,ELECTRODE,LEFT,A402-2,NaN,0
3,ELECTRODE,LEFT,A403-2,NaN,0
3,ELECTRODE,LEFT,A411-2,NaN,0
3,ELECTRODE,LEFT,A413-2,NaN,0
3,ELECTRODE,LEFT,A416-2,NaN,0
3,ELECTRODE,LEFT,A419-2,NaN,0
3,ELECTRODE,LEFT,A420-3,NaN,0
3,ELECTRODE,LEFT,A422-2,NaN,0
3,ELECTRODE,LEFT,A424-3,NaN,0
3,ELECTRODE,LEFT,A426-3,NaN,0
3,ELECTRODE,LEFT,A428-2,NaN,0
3,ELECTRODE,LEFT,A429-2,NaN,0
3,ELECTRODE,LEFT,A435-2,NaN,0
3,ELECTRODE,LEFT,A438-3,NaN,0
3,ELECTRODE,LEFT,A440-3,NaN,0
3,ELECTRODE,LEFT,A443-2,NaN,0
3,ELECTRODE,LEFT,A444-2,NaN,0
3,ELECTRODE,LEFT,A447-2,NaN,0
3,ELECTRODE,LEFT,A450-2,NaN,0
3,ELECTRODE,LEFT,A452-2,NaN,0
3,ELECTRODE,LEFT,A454-2,NaN,0
3,ELECTRODE,LEFT,A455-2,NaN,0
3,ELECTRODE,LEFT,A456-2,NaN,0
3,ELECTRODE,LEFT,A459-2,NaN,0
3,ELECTRODE,LEFT,A461-2,NaN,0
3,ELECTRODE,LEFT,A462-2,NaN,0
3,ELECTRODE,LEFT,A463-2,NaN,0
3,ELECTRODE,LEFT,A464-2,NaN,0
3,ELECTRODE,LEFT,A466-2,NaN,0
3,ELECTRODE,LEFT,A471-2,NaN,0
3,ELECTRODE,LEFT,A472-2,NaN,0
3,ELECTRODE,LEFT,A474-3,NaN,0
3,ELECTRODE,LEFT,A477-2,NaN,0
3,ELECTRODE,LEFT,A478-2,NaN,0
3,ELECTRODE,LEFT,A479-2,NaN,0
3,ELECTRODE,LEFT,A480-2,NaN,0
3,ELECTRODE,LEFT,A481-2,NaN,0
3,ELECTRODE,LEFT,A482-2,NaN,0
3,ELECTRODE,LEFT,A485-2,NaN,0
3,ELECTRODE,LEFT,A489-2,NaN,0
3,ELECTRODE,LEFT,A490-2,NaN,0
3,ELECTRODE,LEFT,A491-2,NaN,0
3,ELECTRODE,LEFT,A497-2,NaN,0
3,ELECTRODE,LEFT,A498-2,NaN,0
3,ELECTRODE,LEFT,A499-2,NaN,0
3,ELECTRODE,LEFT,A500-2,NaN,0
3,ELECTRODE,LEFT,A501-2,NaN,0
3,ELECTRODE,LEFT,A502-2,NaN,0
3,ELECTRODE,LEFT,A503-3,NaN,0
3,ELECTRODE,LEFT,A504-2,NaN,0
3,ELECTRODE,LEFT,A505-2,NaN,0
3,ELECTRODE,LEFT,A506-2,NaN,0
3,ELECTRODE,LEFT,A507-2,NaN,0
3,ELECTRODE,LEFT,A508-2,NaN,0
3,ELECTRODE,LEFT,A509-2,NaN,0
3,ELECTRODE,LEFT,A510-2,NaN,0
3,ELECTRODE,LEFT,A512-2,NaN,0
3,ELECTRODE,LEFT,A514-2,NaN,0
3,ELECTRODE,LEFT,A515-2,NaN,0
3,ELECTRODE,LEFT,A516-2,NaN,0
3,ELECTRODE,LEFT,A517-2,NaN,0
3,ELECTRODE,LEFT,A518-3,NaN,0
3,ELECTRODE,LEFT,A519-2,NaN,0
3,ELECTRODE,LEFT,A520-2,NaN,0
3,ELECTRODE,LEFT,A521-2,NaN,0
3,ELECTRODE,LEFT,A522-2,NaN,0
3,ELECTRODE,LEFT,A523-2,NaN,0
3,ELECTRODE,LEFT,A524-2,NaN,0
3,ELECTRODE,LEFT,A525-2,NaN,0
3,ELECTRODE,LEFT,A526-2,NaN,0
3,ELECTRODE,LEFT,A528-2,NaN,0
3,ELECTRODE,LEFT,A529-2,NaN,0
3,ELECTRODE,LEFT,A530-2,NaN,0
3,ELECTRODE,LEFT,A531-2,NaN,0
3,ELECTRODE,LEFT,A533-2,NaN,0
3,ELECTRODE,LEFT,A534-2,NaN,0
3,ELECTRODE,LEFT,A535-2,NaN,0
3,ELECTRODE,A1-1,RIGHT,NaN,0
3,ELECTRODE,A2-1,RIGHT,NaN,0
3,ELECTRODE,A4-2,RIGHT,NaN,0
3,ELECTRODE,A5-1,RIGHT,NaN,0
3,ELECTRODE,A6-1,RIGHT,NaN,0
3,ELECTRODE,A7-1,RIGHT,NaN,0
3,ELECTRODE,A8-1,RIGHT,NaN,0
3,ELECTRODE,A9-2,RIGHT,NaN,0
3,ELECTRODE,A10-1,RIGHT,NaN,0
3,ELECTRODE,A12-2,RIGHT,NaN,0
3,ELECTRODE,A13-1,RIGHT,NaN,0
3,ELECTRODE,A14-1,RIGHT,NaN,0
3,ELECTRODE,A15-1,RIGHT,NaN,0
3,ELECTRODE,A16-1,RIGHT,NaN,0
3,ELECTRODE,A17-1,RIGHT,NaN,0
3,ELECTRODE,A18-1,RIGHT,NaN,0
3,ELECTRODE,A19-2,RIGHT,NaN,0
3,ELECTRODE,A20-1,RIGHT,NaN,0
3,ELECTRODE,A21-1,RIGHT,NaN,0
3,ELECTRODE,A22-1,RIGHT,NaN,0
3,ELECTRODE,A23-1,RIGHT,NaN,0
3,ELECTRODE,A24-1,RIGHT,NaN,0
3,ELECTRODE,A25-1,RIGHT,NaN,0
3,ELECTRODE,A26-1,RIGHT,NaN,0
3,ELECTRODE,A27-1,RIGHT,NaN,0
3,ELECTRODE,A28-1,RIGHT,NaN,0
3,ELECTRODE,A29-1,RIGHT,NaN,0
3,ELECTRODE,A30-1,RIGHT,NaN,0
3,ELECTRODE,A31-1,RIGHT,NaN,0
3,ELECTRODE,A32-1,RIGHT,NaN,0
3,ELECTRODE,A33-1,RIGHT,NaN,0
3,ELECTRODE,A34-1,RIGHT,NaN,0
3,ELECTRODE,A35-1,RIGHT,NaN,0
3,ELECTRODE,A36-1,RIGHT,NaN,0
3,ELECTRODE,A38-1,RIGHT,NaN,0
3,ELECTRODE,A40-1,RIGHT,NaN,0
3,ELECTRODE,A41-1,RIGHT,NaN,0
3,ELECTRODE,A42-1,RIGHT,NaN,0
3,ELECTRODE,A43-1,RIGHT,NaN,0
3,ELECTRODE,A44-2,RIGHT,NaN,0
3,ELECTRODE,A45-1,RIGHT,NaN,0
3,ELECTRODE,A46-1,RIGHT,NaN,0
3,ELECTRODE,A47-1,RIGHT,NaN,0
3,ELECTRODE,A49-1,RIGHT,NaN,0
3,ELECTRODE,A50-1,RIGHT,NaN,0
3,ELECTRODE,A51-1,RIGHT,NaN,0
3,ELECTRODE,A52-1,RIGHT,NaN,0
3,ELECTRODE,A53-1,RIGHT,NaN,0
3,ELECTRODE,A54-1,RIGHT,NaN,0
3,ELECTRODE,A55-1,RIGHT,NaN,0
3,ELECTRODE,A57-1,RIGHT,NaN,0
3,ELECTRODE,A58-1,RIGHT,NaN,0
3,ELECTRODE,A59-1,RIGHT,NaN,0
3,ELECTRODE,A60-1,RIGHT,NaN,0
3,ELECTRODE,A61-1,RIGHT,NaN,0
3,ELECTRODE,A62-1,RIGHT,NaN,0
3,ELECTRODE,A63-1,RIGHT,NaN,0
3,ELECTRODE,A64-2,RIGHT,NaN,0
3,ELECTRODE,A65-1,RIGHT,NaN,0
3,ELECTRODE,A66-1,RIGHT,NaN,0
3,ELECTRODE,A67-1,RIGHT,NaN,0
3,ELECTRODE,A68-1,RIGHT,NaN,0
3,ELECTRODE,A69-1,RIGHT,NaN,0
3,ELECTRODE,A70-1,RIGHT,NaN,0
3,ELECTRODE,A71-1,RIGHT,NaN,0
3,ELECTRODE,A72-1,RIGHT,NaN,0
3,ELECTRODE,A74-1,RIGHT,NaN,0
3,ELECTRODE,A75-1,RIGHT,NaN,0
3,ELECTRODE,A77-1,RIGHT,NaN,0
3,ELECTRODE,A78-1,RIGHT,NaN,0
3,ELECTRODE,A79-1,RIGHT,NaN,0
3,ELECTRODE,A80-2,RIGHT,NaN,0
3,ELECTRODE,A82-1,RIGHT,NaN,0
3,ELECTRODE,A83-1,RIGHT,NaN,0
3,ELECTRODE,A84-1,RIGHT,NaN,0
3,ELECTRODE,A86-2,RIGHT,NaN,0
3,ELECTRODE,A87-2,RIGHT,NaN,0
3,ELECTRODE,A89-2,RIGHT,NaN,0
3,ELECTRODE,A90-1,RIGHT,NaN,0
3,ELECTRODE,A99-1,RIGHT,NaN,0
3,ELECTRODE,A102-1,RIGHT,NaN,0
3,ELECTRODE,A110-1,RIGHT,NaN,0
3,ELECTRODE,A124-1,RIGHT,NaN,0
3,ELECTRODE,A133-1,RIGHT,NaN,0
3,ELECTRODE,A134-2,RIGHT,NaN,0
3,ELECTRODE,A139-1,RIGHT,NaN,0
3,ELECTRODE,A142-1,RIGHT,NaN,0
3,ELECTRODE,A146-1,RIGHT,NaN,0
3,ELECTRODE,A169-1,RIGHT,NaN,0
3,ELECTRODE,A178-1,RIGHT,NaN,0
3,ELECTRODE,A209-1,RIGHT,NaN,0
3,ELECTRODE,A351-1,RIGHT,NaN,0
3,ELECTRODE,A363-1,RIGHT,NaN,0
3,ELECTRODE,A367-1,RIGHT,NaN,0
3,ELECTRODE,A374-1,RIGHT,NaN,0
3,ELECTRODE,A375-2,RIGHT,NaN,0
3,ELECTRODE,A381-1,RIGHT,NaN,0
3,ELECTRODE,A386-1,RIGHT,NaN,0
3,ELECTRODE,A388-1,RIGHT,NaN,0
3,ELECTRODE,A389-1,RIGHT,NaN,0
3,ELECTRODE,A393-1,RIGHT,NaN,0
3,ELECTRODE,A398-1,RIGHT,NaN,0
3,ELECTRODE,A402-1,RIGHT,NaN,0
3,ELECTRODE,A403-1,RIGHT,NaN,0
3,ELECTRODE,A411-1,RIGHT,NaN,0
3,ELECTRODE,A413-1,RIGHT,NaN,0
3,ELECTRODE,A416-1,RIGHT,NaN,0
3,ELECTRODE,A419-1,RIGHT,NaN,0
3,ELECTRODE,A420-2,RIGHT,NaN,0
3,ELECTRODE,A422-1,RIGHT,NaN,0
3,ELECTRODE,A424-2,RIGHT,NaN,0
3,ELECTRODE,A426-2,RIGHT,NaN,0
3,ELECTRODE,A428-1,RIGHT,NaN,0
3,ELECTRODE,A429-1,RIGHT,NaN,0
3,ELECTRODE,A435-1,RIGHT,NaN,0
3,ELECTRODE,A438-2,RIGHT,NaN,0
3,ELECTRODE,A440-2,RIGHT,NaN,0
3,ELECTRODE,A443-1,RIGHT,NaN,0
3,ELECTRODE,A444-1,RIGHT,NaN,0
3,ELECTRODE,A447-1,RIGHT,NaN,0
3,ELECTRODE,A450-1,RIGHT,NaN,0
3,ELECTRODE,A452-1,RIGHT,NaN,0
3,ELECTRODE,A454-1,RIGHT,NaN,0
3,ELECTRODE,A455-1,RIGHT,NaN,0
3,ELECTRODE,A456-1,RIGHT,NaN,0
3,ELECTRODE,A459-1,RIGHT,NaN,0
3,ELECTRODE,A461-1,RIGHT,NaN,0
3,ELECTRODE,A462-1,RIGHT,NaN,0
3,ELECTRODE,A463-1,RIGHT,NaN,0
3,ELECTRODE,A464-1,RIGHT,NaN,0
3,ELECTRODE,A466-1,RIGHT,NaN,0
3,ELECTRODE,A471-1,RIGHT,NaN,0
3,ELECTRODE,A472-1,RIGHT,NaN,0
3,ELECTRODE,A474-2,RIGHT,NaN,0
3,ELECTRODE,A477-1,RIGHT,NaN,0
3,ELECTRODE,A478-1,RIGHT,NaN,0
3,ELECTRODE,A479-1,RIGHT,NaN,0
3,ELECTRODE,A480-1,RIGHT,NaN,0
3,ELECTRODE,A481-1,RIGHT,NaN,0
3,ELECTRODE,A482-1,RIGHT,NaN,0
3,ELECTRODE,A485-1,RIGHT,NaN,0
3,ELECTRODE,A489-1,RIGHT,NaN,0
3,ELECTRODE,A490-1,RIGHT,NaN,0
3,ELECTRODE,A491-1,RIGHT,NaN,0
3,ELECTRODE,A497-1,RIGHT,NaN,0
3,ELECTRODE,A498-1,RIGHT,NaN,0
3,ELECTRODE,A499-1,RIGHT,NaN,0
3,ELECTRODE,A500-1,RIGHT,NaN,0
3,ELECTRODE,A501-1,RIGHT,NaN,0
3,ELECTRODE,A502-1,RIGHT,NaN,0
3,ELECTRODE,A503-2,RIGHT,NaN,0
3,ELECTRODE,A504-1,RIGHT,NaN,0
3,ELECTRODE,A505-1,RIGHT,NaN,0
3,ELECTRODE,A506-1,RIGHT,NaN,0
3,ELECTRODE,A507-1,RIGHT,NaN,0
3,ELECTRODE,A508-1,RIGHT,NaN,0
3,ELECTRODE,A509-1,RIGHT,NaN,0
3,ELECTRODE,A510-1,RIGHT,NaN,0
3,ELECTRODE,A512-1,RIGHT,NaN,0
3,ELECTRODE,A514-1,RIGHT,NaN,0
3,ELECTRODE,A515-1,RIGHT,NaN,0
3,ELECTRODE,A516-1,RIGHT,NaN,0
3,ELECTRODE,A517-1,RIGHT,NaN,0
3,ELECTRODE,A518-2,RIGHT,NaN,0
3,ELECTRODE,A519-1,RIGHT,NaN,0
3,ELECTRODE,A520-1,RIGHT,NaN,0
3,ELECTRODE,A521-1,RIGHT,NaN,0
3,ELECTRODE,A522-1,RIGHT,NaN,0
3,ELECTRODE,A523-1,RIGHT,NaN,0
3,ELECTRODE,A524-1,RIGHT,NaN,0
3,ELECTRODE,A525-1,RIGHT,NaN,0
3,ELECTRODE,A526-1,RIGHT,NaN,0
3,ELECTRODE,A528-1,RIGHT,NaN,0
3,ELECTRODE,A529-1,RIGHT,NaN,0
3,ELECTRODE,A530-1,RIGHT,NaN,0
3,ELECTRODE,A531-1,RIGHT,NaN,0
3,ELECTRODE,A533-1,RIGHT,NaN,0
3,ELECTRODE,A534-1,RIGHT,NaN,0
3,ELECTRODE,A535-1,RIGHT,NaN,0
