Group,MediumID,ReconstructionStatus,PieceCount,OriginalStartX,OriginalStartY,OriginalStartZ,OriginalEndX,OriginalEndY,OriginalEndZ,TotalPieceLength,CrossedAxisSequence,TouchesLEFT,TouchesRIGHT,DirectElectrodePieceCount,ChargedPieceCount
3,A295,UNIQUE,2,-1141.59646748062,-5078.96038859851,-2253.1035908447,2558.25111562526,-2482.78222076087,-4391.09020975249,5000,Y,0,0,0,0
3,A296,UNIQUE,1,-1021.46911361414,4270.80141946141,-2415.39333624588,3776.25490871123,3333.24044315314,-3465.54743032255,5000,NONE,0,0,0,0
3,A297,UNIQUE,3,-2470.45984035822,6136.62825902396,5493.0152020068,-59.3396500873241,4263.21052024876,1533.62062655584,5000,Z>Y,0,0,0,3
3,A298,UNIQUE,1,-1001.0229248571,-1870.25182089103,120.667151387046,3968.80440840674,-1600.3748282402,-356.80817402925,5000,NONE,0,0,0,0
3,A299,UNIQUE,1,-950.257296144078,1499.49936863303,2966.68000651468,2461.7418969606,-459.051505773072,-119.148890008285,5000,NONE,0,0,0,0
3,A300,UNIQUE,2,-1630.79438494194,8372.2454599757,-2431.43756672781,-763.662178220516,4081.87991189255,-4848.22162822102,5000,Y,0,0,0,0
3,A301,UNIQUE,2,-943.883047879913,-1796.63283259212,-2999.87574297452,1410.40281713073,-6174.45446627116,-3540.2606146196,5000,Y,0,0,0,0
3,A302,UNIQUE,2,-939.621197616654,-3684.98516091987,-605.647591962363,-751.984807019841,-8206.73045515241,-2731.35031788846,5000,Y,0,0,0,0
3,A303,UNIQUE,1,-924.116992474872,-1871.61122667849,-1439.10685171816,3252.41366437023,163.48285637705,408.860611616995,5000,NONE,0,0,0,0
3,A304,UNIQUE,2,-2520.59504579702,-7295.53527350208,2786.33384317136,332.497919081818,-3199.28761618887,2502.4048666386,5000,Y,0,0,0,0
3,A305,UNIQUE,1,-910.643496863629,-450.056741007482,-1105.08540016829,4080.52349906419,-697.387397598801,-940.526702218454,5000,NONE,0,0,0,1
3,A306,UNIQUE,1,-908.524734493589,3603.37968043794,1710.26256478597,3956.85337702761,3624.65202077418,2862.4966206388,5000,NONE,0,0,0,0
3,A307,UNIQUE,2,-939.621197616653,6315.01483908013,-605.647591962359,-751.984807019842,1793.26954484759,-2731.35031788847,5000,Y,0,0,0,0
3,A308,UNIQUE,2,-1115.62918680786,-2644.33441256991,5313.67930460216,810.181279259444,1320.71336413673,2953.66867385928,5000,Z,0,0,0,0
3,A309,UNIQUE,1,-816.786552340955,1153.60241984912,3248.23555409033,3846.87436003794,1929.17934483832,4875.73281300462,5000,NONE,0,0,0,0
3,A310,UNIQUE,2,-1410.4247519827,8198.28011045503,2327.6858825751,-439.686213597374,3293.47641933945,2303.86484749095,5000,Y,0,0,0,2
3,A311,UNIQUE,2,-775.312506684465,1207.43249816536,3820.471398528,2748.22555484773,4263.22290114178,5622.36610744169,5000,Z,0,0,0,0
3,A312,UNIQUE,1,-720.662959498911,1395.74107118604,-3368.76689505706,4131.43149099703,2501.62059165755,-3852.71929939884,5000,NONE,0,0,0,0
3,A313,UNIQUE,1,-704.26011590517,1397.35574361483,-2062.10024317056,4274.26865519084,1541.76761242385,-2501.86891817634,5000,NONE,0,0,0,0
3,A314,UNIQUE,2,-658.666884309651,-2631.64145942732,2307.07644646147,-220.920713262763,-5102.02476535376,-2017.91888434916,5000,Y,0,0,0,0
3,A315,UNIQUE,2,-2392.33093833262,7211.32687104353,-153.262345847913,469.851244695014,3577.64278995776,1745.22472285259,5000,Y,0,0,0,0
3,A316,UNIQUE,1,-628.303131437458,3941.83493952219,-2970.13746682894,3448.15566079556,3483.4251532117,-111.406247731752,5000,NONE,0,0,0,1
3,A317,UNIQUE,2,-611.897627660977,-1832.7227813926,3058.5871537184,533.822001779337,1339.12726701702,6750.02234902104,5000,Z,0,0,0,0
3,A318,UNIQUE,1,-600.293524099337,2058.66606159803,544.869717003619,3535.89127867356,-549.669822608702,-498.470684049675,5000,NONE,0,0,0,0
3,A319,UNIQUE,1,-541.389696544848,-4477.10912074193,229.79011253271,4409.93296649692,-4134.97285589825,-376.301186470811,5000,NONE,0,0,0,0
3,A320,UNIQUE,1,-533.710007971979,-580.055111920089,-1355.23468988366,2552.91086491322,-2685.61035636179,1967.3258738493,5000,NONE,0,0,0,0
3,A321,UNIQUE,2,-514.141679471809,3603.84491387508,-1790.11529514643,2115.63177548291,4951.58707436648,-5823.46162845944,5000,Z,0,0,0,2
3,A322,UNIQUE,1,-503.316277716019,-2536.20202748796,434.485855444772,4367.71549417358,-3230.90696665853,-454.577991944181,5000,NONE,0,0,0,0
3,A323,UNIQUE,1,-465.372955518574,308.12634250627,-2814.46533546512,4220.95132692436,-730.463145720607,-1414.57369868376,5000,NONE,0,0,0,0
3,A324,UNIQUE,1,-436.455355049266,-1018.12076494026,319.488721381171,3381.58948285985,-2131.10870961898,-2710.98837813888,5000.00000000001,NONE,0,0,0,0
3,A325,UNIQUE,2,-425.685083763202,-2747.83684877655,-2647.37640701039,3243.73882156064,-5000.45899689338,-105.522425985623,5000,Y,0,0,0,0
3,A326,UNIQUE,1,-418.74576243275,632.329806281322,-4816.96976636464,3867.1642306188,-1594.10859772961,-3523.15851096216,5000,NONE,0,0,0,0
3,A327,UNIQUE,1,-414.147359128009,-213.361934866363,-3902.442133719,4392.53058126761,734.006471408728,-4901.61192915214,5000,NONE,0,0,0,0
3,A328,UNIQUE,1,-403.88275820486,-1325.2405856818,-4191.238712224,631.091769525115,-1223.82665823466,699.420030958747,5000,NONE,0,0,0,0
3,A329,UNIQUE,1,-397.875958023511,2315.67886379874,-4449.70523441582,828.086612497854,2054.78407850822,390.640795228022,5000,NONE,0,0,0,0
3,A330,UNIQUE,2,-392.074020409426,-1116.11102244978,-1281.25884910726,2128.60978117055,-5354.46310701638,-2107.40942842213,5000,Y,0,0,0,0
3,A331,UNIQUE,1,-381.467276296109,172.279256578303,-1186.26355630822,3962.00297077972,-2303.12253986502,-1267.8243246482,5000,NONE,0,0,0,0
3,A332,UNIQUE,2,-371.3647187537,-1299.16849353423,-4433.05606033993,-219.791386921234,3264.50792062441,-6470.18224983566,5000,Z,0,0,0,0
3,A333,UNIQUE,1,-368.865902150036,-3149.50771607562,-931.872482803781,3294.3013204958,-3316.50174300868,2467.14485959121,5000,NONE,0,0,0,0
3,A334,UNIQUE,2,-330.447858179871,2793.11421678497,-3911.93531027542,4042.54040666104,4661.45590507463,-5456.69191614012,5000,Z,0,0,0,0
3,A335,UNIQUE,2,-371.3647187537,-1299.16849353424,5566.94393966007,-219.791386921234,3264.5079206244,3529.81775016435,5000,Z,0,0,0,0
3,A336,UNIQUE,1,-282.135790835826,-1268.68413518342,1519.21346714945,4085.23625867751,983.672379599244,595.659726728388,5000,NONE,0,0,0,0
3,A337,UNIQUE,1,-270.578233818549,261.710661713484,2529.95981221472,920.427495625266,-1402.39506345766,-2032.0855062674,5000,NONE,0,0,0,0
3,A338,UNIQUE,1,-203.022377696583,-4050.4016749952,4380.48543607846,4788.13732617284,-3885.56832088296,4133.19051934494,5000,NONE,0,0,0,1
3,A339,UNIQUE,1,-185.834471623048,-1015.99448022286,3503.63552234271,2622.38106001486,226.556192561225,-442.247566831559,5000,NONE,0,0,0,0
3,A340,UNIQUE,1,-155.293961348396,2767.08119774224,421.095504509658,4270.51116369474,4550.77926535305,-1072.44733007642,5000,NONE,0,0,0,0
3,A341,UNIQUE,1,-86.1455555047714,2126.88721944666,-4115.80358825911,878.232853230145,3262.75545695612,657.012942028117,4999.99999999999,NONE,0,0,0,0
3,A342,UNIQUE,2,-81.7282437599506,-3707.73601417115,-1895.37735052434,1809.28949784527,-8234.24916593864,-928.562689997193,5000,Y,0,0,0,2
3,A343,UNIQUE,1,-63.0604605725512,-2575.97595484392,2693.87582587505,4526.91315842301,-3415.55032132768,897.419018693707,5000,NONE,0,0,0,0
3,A344,UNIQUE,1,-38.4408876811713,-4330.4626423527,-3595.37063258734,4911.22760106878,-4967.03507292936,-3286.24704548102,5000,NONE,0,0,0,0
3,A345,UNIQUE,2,-611.897627660978,-1832.72278139261,-6941.41284628161,533.822001779335,1339.12726701702,-3249.97765097897,5000,Z,0,0,0,0
3,A346,UNIQUE,2,-2.83675374090944,1276.58331143327,-4501.5357393613,1685.48554287637,-2338.92868318993,-7514.44809113669,5000,Z,0,0,0,0
3,A347,UNIQUE,1,92.0145236920653,2387.73542071801,1936.39342771548,3128.88296811596,-405.599433226992,4760.34640979547,5000,NONE,0,0,0,1
3,A348,UNIQUE,1,106.998054848587,-132.056937913214,-3311.95882972781,1456.99076751935,1058.32567570105,1352.85723405656,5000,NONE,0,0,0,0
3,A349,UNIQUE,2,-3941.62191782658,-2541.21008300392,-5613.85709336985,754.381618800539,-4105.07590102375,-4905.42608952068,5000,Z,0,0,0,0
3,A350,UNIQUE,2,156.891365494355,4807.07204571865,4591.63849545779,4201.02333156296,5641.17265547393,1772.1930156111,5000,Y,0,0,0,0
3,A351,UNIQUE,2,211.148240821421,1136.46844059657,-2525.87633098532,5060.21998750696,2334.9346924017,-2749.88936359783,5000,X,1,1,2,2
3,A352,UNIQUE,2,231.672702700437,3630.53732214301,-763.977686007768,3687.49791492892,7061.98169464455,-1896.4359064086,5000,Y,0,0,0,0
3,A353,UNIQUE,1,254.41793273461,-4059.37458782871,2455.57122246777,1528.4648257635,769.288514533416,2208.95987185719,5000,NONE,0,0,0,0
3,A354,UNIQUE,2,-2.83675374091081,1276.58331143327,5498.4642606387,1685.48554287638,-2338.92868318992,2485.5519088633,5000,Z,0,0,0,0
3,A355,UNIQUE,2,-1538.64137353927,-650.382714172145,-7159.29209194088,1758.47884087487,-793.248857021623,-3403.15211093259,5000,Z,0,0,0,0
3,A356,UNIQUE,2,-2793.92468518925,6883.81439828965,-513.773974660912,1464.97649824839,4343.18038383631,-1151.6920840732,5000,Y,0,0,0,0
3,A357,UNIQUE,1,383.107705224529,-3933.65443276843,3435.6812403306,3773.68094695761,-310.867463698459,2819.70423655496,5000,NONE,0,0,0,0
3,A358,UNIQUE,1,406.992942192289,-3542.14741296542,4705.67555745157,3186.65675752132,-1440.87990592643,1119.85013816348,5000,NONE,0,0,0,0
3,A359,UNIQUE,2,-2254.24596254164,2436.54255627197,-7574.94185863849,1225.57553846407,3698.52167673884,-4213.65475090074,5000,Z,0,0,0,0
3,A360,UNIQUE,2,423.332418198398,4343.36116556851,-201.674718098,1135.97832618508,8014.75651885563,3116.9081074002,5000,Y,0,0,0,0
3,A361,UNIQUE,2,-3457.83167560648,5770.87375802072,1555.86418738947,1441.91732220165,4803.26401168633,1792.91088590468,5000,Y,0,0,0,0
3,A362,UNIQUE,2,-81.7282437599533,6292.26398582886,-1895.37735052433,1809.28949784527,1765.75083406136,-928.562689997217,5000,Y,0,0,0,2
3,A363,UNIQUE,2,492.402131071251,4580.44511070799,3968.11088999173,5491.2411722427,4472.77018582978,3971.89916302633,5000,X,1,1,2,2
3,A364,UNIQUE,1,494.068620001137,942.193442097078,2484.59737919321,3857.25553069977,4186.36553741314,705.743472972127,5000,NONE,0,0,0,0
3,A365,UNIQUE,2,496.859678960925,712.458250662728,-4286.60260672017,4129.08378437841,-94.2130848114811,-7626.69682762898,5000,Z,0,0,0,2
3,A366,UNIQUE,2,-3048.36888233806,-2547.3639288818,-7701.66205327514,923.460774613493,-2269.61120961485,-4677.19142139591,5000,Z,0,0,0,2
3,A367,UNIQUE,2,532.308645355847,1283.98753616482,3280.54272597601,5492.74213959461,701.842661514543,3045.58125221352,5000,X,1,1,2,2
3,A368,UNIQUE,2,423.332418198398,-5656.63883443149,-201.674718098001,1135.97832618508,-1985.24348114437,3116.90810740019,5000,Y,0,0,0,0
3,A369,UNIQUE,2,-1465.67232088248,7283.67065133484,2555.56071368743,993.322869022494,4511.37601436557,-801.18251477906,5000,Y,0,0,0,0
3,A370,UNIQUE,1,565.209734297242,633.01202140712,3085.50967980725,3522.52757176336,970.653529289325,-931.985736538582,5000,NONE,0,0,0,0
3,A371,UNIQUE,2,-2556.99566448664,-5557.62079356864,-3160.32796331037,1716.83020877823,-4803.449270441,-677.257743055791,5000,Y,0,0,0,0
3,A372,UNIQUE,1,622.398518405673,2145.01866127435,2978.00711759627,1861.07804864094,1944.07693344368,-1861.96141984202,5000,NONE,0,0,0,0
3,A373,UNIQUE,1,668.604709862218,-1843.80610746591,1098.49883344741,3594.72932523208,-130.067116783526,-2575.85735602872,5000,NONE,0,0,0,0
3,A374,UNIQUE,2,744.523834814451,1840.10995910313,-1515.10522800037,5696.964781463,1847.3209924815,-827.154160731464,5000,X,1,1,2,2
3,A375,UNIQUE,3,757.860120215932,-4541.93098739454,-1391.3961700317,5073.80920286162,-7054.66655860611,-1633.76668221892,5000,Y>X,1,1,2,3
3,A376,UNIQUE,2,-943.883047879906,8203.36716740788,-2999.87574297452,1410.40281713073,3825.54553372884,-3540.2606146196,5000,Y,0,0,0,0
3,A377,UNIQUE,1,795.178926303391,-2265.60079922479,-2290.95730866955,4375.56717019288,665.520410398012,-4185.51490281054,5000,NONE,0,0,0,1
3,A378,UNIQUE,2,806.518284429546,2527.15196887878,4996.79605034444,3391.81054572472,5249.5785207435,1694.57594965622,5000,Y,0,0,0,0
3,A379,UNIQUE,1,865.062607610237,4615.61376860144,1397.25611195393,3959.30677832254,2720.58144630926,4837.38772418635,5000,NONE,0,0,0,1
3,A380,UNIQUE,1,944.769247035697,3429.39133366972,-1769.06720844637,3992.39449337547,-471.284012373614,-1064.28908545856,5000.00000000001,NONE,0,0,0,1
3,A381,UNIQUE,2,958.792037666284,-879.348926666641,-4810.58496730686,5806.26628986523,-2022.79385410491,-4369.53273436392,5000,X,1,1,2,2
3,A382,UNIQUE,2,978.797473355521,-5020.72475238267,-3644.30726399944,2409.08897076284,-317.933048138722,-4559.73963121102,5000,Y,0,0,0,2
3,A383,UNIQUE,2,1001.72112666501,-3492.79544373779,3262.43978050237,1394.08758069983,-8469.91586095031,3535.05841213711,5000,Y,0,0,0,0
3,A384,UNIQUE,1,1002.39598117343,-4014.10029880713,1094.16799460625,3499.80247603267,-619.434814750036,3784.74545135904,5000,NONE,0,0,0,0
3,A385,UNIQUE,1,1005.10802619205,196.204502359582,-1972.62336370054,3062.99599368352,-1826.00529473745,2110.97365973096,5000,NONE,0,0,0,0
3,A386,UNIQUE,2,1012.94925318949,3316.58486137686,-3012.16634408452,5639.06131728713,2198.50476408576,-4544.80591895259,5000,X,1,1,2,2
3,A387,UNIQUE,1,1023.47987152438,-4386.14471858764,3623.31623564462,2842.29276522477,-3797.61979296937,-996.809094867012,5000,NONE,0,0,0,0
3,A388,UNIQUE,2,1034.7078292861,3820.47445882237,3290.55746507901,5893.42846612159,2850.17217161023,3962.38128470717,5000,X,1,1,2,2
3,A389,UNIQUE,2,1051.01118043376,3708.3829333319,632.90013712865,5077.05766543905,773.514833941854,1054.20636751124,5000,X,1,1,2,2
3,A390,UNIQUE,2,1029.38407740025,-5071.62526369451,3959.27349642597,3424.32782395823,-1008.00338776219,2300.59278565999,5000,Y,0,0,0,0
3,A391,UNIQUE,2,156.891365494354,-5192.92795428135,4591.63849545778,4201.02333156298,-4358.82734452606,1772.19301561112,5000,Y,0,0,0,0
3,A392,UNIQUE,2,1001.72112666501,6507.20455626221,3262.43978050237,1394.08758069982,1530.08413904969,3535.05841213711,5000,Y,0,0,0,0
3,A393,UNIQUE,2,1195.37898799255,-3347.19192764941,-4035.17894862004,5729.9828790442,-3898.40520002173,-2002.07012722856,5000,X,1,1,2,2
3,A394,UNIQUE,1,1264.70298217998,-1415.80394084898,4551.81403118693,3397.58477766525,3061.02806532083,3912.4468166528,5000,NONE,0,0,0,1
3,A395,UNIQUE,2,496.859678960922,712.458250662729,5713.39739327984,4129.0837843784,-94.2130848114791,2373.30317237102,5000,Z,0,0,0,2
3,A396,UNIQUE,2,1279.67638853253,1669.55766104041,378.06144762305,2158.00633558242,1591.17742255464,5299.68648843328,5000,Z,0,0,0,0
3,A397,UNIQUE,1,1292.77038055592,2549.40480193222,-3104.88593942965,2666.86445734986,1273.81108064308,1530.27599154186,5000,NONE,0,0,0,0
3,A398,UNIQUE,2,1324.27827172855,-4469.59705159468,4630.74058319824,5897.65050393144,-2841.41616101725,3433.53825557184,5000,X,1,1,2,2
3,A399,UNIQUE,2,1325.22768636215,-2584.48341698145,-4372.3883568322,4868.58396922642,-1794.90668184373,-7810.5848073009,5000,Z,0,0,0,0
3,A400,UNIQUE,2,1351.85435908598,4559.32913990164,2603.46126235044,4691.30334014605,8200.82669977644,3369.9963393839,5000,Y,0,0,0,0
3,A401,UNIQUE,3,1388.23379378314,-2412.71707588015,-4610.4379747046,1703.26033903741,-7186.21989755403,-6064.54563483732,5000,Z>Y,0,0,0,0
3,A402,UNIQUE,2,1390.07309007338,650.083027888496,1952.36995680637,6058.73586454313,-1135.38813308892,1827.14762813308,5000,X,1,1,2,2
3,A403,UNIQUE,2,1419.93383280489,-2237.29236449688,-3963.72843475643,6158.7059164789,-642.904872072399,-3919.37008726386,5000,X,1,1,2,2
3,A404,UNIQUE,1,1458.74307874793,-3341.53860868994,-785.100297677509,4570.36314986726,-2238.73326115861,2970.11486239836,5000,NONE,0,0,0,0
3,A405,UNIQUE,1,1458.90090187067,4790.72702281352,1077.24372965009,4937.82698629505,2307.04390686284,3671.15804563146,4999.99999999999,NONE,0,0,0,0
3,A406,UNIQUE,2,1468.51011214792,-1375.25243452281,-3332.68098216493,3704.70262669963,521.179258242848,-7382.74145980436,5000,Z,0,0,0,2
3,A407,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A408,UNIQUE,2,-775.312506684476,1207.43249816537,-6179.52860147199,2748.22555484774,4263.22290114178,-4377.63389255832,5000,Z,0,0,0,0
3,A409,UNIQUE,1,1540.90076270817,-4926.41172089898,-254.469495786169,4418.33125602811,-4548.88207826306,-4326.06195145309,5000,NONE,0,0,0,0
3,A410,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A411,UNIQUE,2,1549.12759581782,-1814.93600226961,-2644.84019768204,5337.04602499116,-3955.8395060977,-181.467273980566,5000,X,1,1,2,2
3,A412,UNIQUE,3,1388.23379378314,7587.28292411985,5389.56202529539,1703.26033903739,2813.78010244596,3935.45436516269,5000,Z>Y,0,0,0,0
3,A413,UNIQUE,2,1574.93897247575,350.248784313318,-991.22432516025,5265.78402696534,2604.11752410441,-3500.75386026086,5000,X,1,1,2,2
3,A414,UNIQUE,2,-514.141679471808,3603.84491387508,8209.88470485357,2115.63177548291,4951.58707436648,4176.53837154056,5000,Z,0,0,0,2
3,A415,UNIQUE,3,1414.8263483411,5071.56935804512,-5362.20877014337,3251.13420872606,2320.90203147463,-1612.30174457247,5000,Y>Z,0,0,0,0
3,A416,UNIQUE,2,1608.62745335126,213.044832449734,2413.27886626429,6483.10898540611,-899.924652030992,2440.27368559865,5000,X,1,1,2,2
3,A417,UNIQUE,2,1610.76934659088,-3979.80019859528,2246.94024709132,3956.01334515131,-8001.7345324084,4070.08993971437,5000,Y,0,0,0,0
3,A418,UNIQUE,2,231.672702700443,-6369.462677857,-763.97768600776,3687.49791492891,-2938.01830535544,-1896.43590640861,5000,Y,0,0,0,0
3,A419,UNIQUE,2,1646.5781058286,-493.065215503701,477.228413794834,6535.96138034701,-1273.966712095,-218.561818589242,5000,X,1,1,2,2
3,A420,UNIQUE,3,1677.12793584843,4468.84512425212,1611.97860567496,6394.52898007585,5847.54545471153,692.569672330721,5000,Y>X,1,1,2,3
3,A421,UNIQUE,2,1642.24313785464,-2184.01401063254,-5275.88751441902,2222.6813460659,1039.34020203186,-1497.91463122529,5000,Z,0,0,0,2
3,A422,UNIQUE,2,1712.18261113632,4203.87659559688,3212.89182525608,6539.65298036775,4970.55812487301,4265.37900658389,5000,X,1,1,2,2
3,A423,UNIQUE,2,1714.24096612677,-4509.69307651047,4366.8980464371,3858.8603322988,-8848.27322465799,3110.98002668419,5000,Y,0,0,0,0
3,A424,UNIQUE,3,1730.0577830437,-2707.11417112629,-160.856788314695,5532.67270401177,-5936.29567304472,174.563232702058,5000,Y>X,1,1,2,3
3,A425,UNIQUE,2,1351.85435908598,-5440.67086009837,2603.46126235043,4691.30334014602,-1799.17330022355,3369.99633938397,5000,Y,0,0,0,0
3,A426,UNIQUE,3,1762.12901542166,-1726.8632933773,-4626.03536550674,5811.26499508076,-770.048269359143,-7398.94048974796,5000,Z>X,1,1,2,3
3,A427,UNIQUE,2,1828.82464848207,-2792.90530448755,-2844.97552689135,3356.6154178603,-266.301848361812,-6880.08771126692,5000,Z,0,0,0,0
3,A428,UNIQUE,2,1836.78620348649,1880.8920296112,3275.3431747825,5400.34301866395,-1583.8638820847,2730.79813773729,5000,X,1,1,2,2
3,A429,UNIQUE,2,1840.31077324359,419.667746797315,-187.628642044528,6831.96651055746,304.854789176287,-452.564454844166,5000,X,1,1,2,2
3,A430,UNIQUE,1,1906.75071034775,2762.6565602304,-704.023328117305,3839.79242642769,347.126966157744,3223.89806927011,5000,NONE,0,0,0,0
3,A431,UNIQUE,2,1926.06627797377,-1140.09737839039,1970.71161337905,4855.53160722755,-1160.59520774185,6022.60163208537,5000,Z,0,0,0,0
3,A432,UNIQUE,2,1714.24096612677,5490.30692348953,4366.89804643709,3858.8603322988,1151.72677534199,3110.98002668423,5000,Y,0,0,0,0
3,A433,UNIQUE,2,-1921.17214367799,4023.54136107669,5760.30056660675,2966.29088949712,4472.16281423261,4805.60486057525,5000,Z,0,0,0,0
3,A434,UNIQUE,2,1325.22768636215,-2584.48341698145,5627.61164316779,4868.58396922644,-1794.90668184374,2189.41519269911,5000,Z,0,0,0,0
3,A435,UNIQUE,3,2138.15182996952,596.154126038026,-2941.99149094277,6356.42586804517,34.8532008198345,-5567.08299621381,5000,X>Z,1,1,2,3
3,A436,UNIQUE,2,2157.93527938752,-370.819460230364,-4072.21494380238,2775.67517943145,-5301.14045540643,-4629.28971474414,5000,Y,0,0,0,0
3,A437,UNIQUE,1,2185.9855598441,1984.51628984381,781.369893030972,2651.80374283138,-684.01134952795,4983.98499059908,5000,NONE,0,0,0,1
3,A438,UNIQUE,3,2194.75309856935,-4884.68753096991,254.963652473301,6976.79105453411,-5778.9866811359,-899.307553840377,5000,Y>X,1,1,2,3
3,A439,UNIQUE,2,1610.76934659088,6020.19980140473,2246.94024709133,3956.0133451513,1998.26546759159,4070.08993971435,5000,Y,0,0,0,0
3,A440,UNIQUE,3,2221.45452106537,-3691.24174937831,-4803.33026035023,6947.48725516164,-4340.69143386373,-6300.93825431003,5000,Z>X,1,1,2,3
3,A441,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A442,UNIQUE,2,2265.94857369379,4187.52171902625,-4180.4968656364,3730.38502585634,7750.93756172736,-993.41459346891,5000,Y,0,0,0,0
3,A443,UNIQUE,2,2286.94509947694,-1448.6095039137,1283.25446944978,6580.37900296593,-3553.43041143183,2744.81331658726,5000,X,1,1,2,2
3,A444,UNIQUE,2,2293.03898663167,3878.20935848705,1496.82686801208,5721.25004611858,479.023569555257,2797.94365905574,5000,X,1,1,2,2
3,A445,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A446,UNIQUE,1,2349.51422773966,-4782.75116116942,-981.078798114355,3998.01639248422,-273.129505281531,-2375.98135154935,5000,NONE,0,0,0,1
3,A447,UNIQUE,2,2363.50922572959,12.1807173140578,-3788.92078205071,7339.08858703125,-61.3227277094075,-3300.85596774968,5000,X,1,1,2,2
3,A448,UNIQUE,2,1468.51011214793,-1375.25243452281,6667.31901783507,3704.70262669962,521.179258242847,2617.25854019564,5000,Z,0,0,0,2
3,A449,UNIQUE,3,1862.23816723654,-5231.82609390548,-5296.8394835372,4965.34937834571,-3900.14640279146,-1609.38371949568,5000,Z>Y,0,0,0,0
3,A450,UNIQUE,2,2514.52562627348,-4260.34208156521,-2304.59192919242,7479.77079360645,-4593.91071736291,-2789.43457736672,5000,X,1,1,2,2
3,A451,UNIQUE,2,2517.46943394691,2406.25814863304,-1448.34301043423,3199.88876507242,-0.740609172570885,-5777.39150131862,5000,Z,0,0,0,2
3,A452,UNIQUE,2,2519.42483136072,-4562.5000572955,701.261118186283,7475.81361822833,-4309.12018384299,92.9776044016452,5000,X,1,1,2,2
3,A453,UNIQUE,1,2528.21606695881,1586.81745681389,2610.70769417941,4792.02545696911,1625.81941817716,-1847.27905913323,5000,NONE,0,0,0,1
3,A454,UNIQUE,2,2539.69140013146,-1371.64340868335,2509.40607726431,6961.22720877849,-908.420118048353,4797.51561919305,5000,X,1,1,2,2
3,A455,UNIQUE,3,2560.67445445603,2313.47317171019,3733.12410882793,6105.95052831149,5839.23793929084,3732.52092145894,5000,X>Y,1,1,2,3
3,A456,UNIQUE,2,2572.73603125943,-3554.92440223894,3045.22702639135,7423.07510843984,-3456.76012690378,1835.03092185926,5000,X,1,1,2,2
3,A457,UNIQUE,2,2265.94857369379,-5812.47828097376,-4180.4968656364,3730.38502585634,-2249.06243827263,-993.414593468929,5000,Y,0,0,0,0
3,A458,UNIQUE,2,1828.82464848206,-2792.90530448755,7155.02447310865,3356.61541786031,-266.301848361813,3119.91228873309,5000,Z,0,0,0,0
3,A459,UNIQUE,2,2660.20225997244,167.983263353894,-2854.89884709205,5453.63520860012,4224.19290758382,-1992.4049725762,5000,X,1,1,2,2
3,A460,UNIQUE,1,2667.11551655743,-4578.02059768206,4020.77382847998,4636.58461882365,-451.557482808567,1997.53543006836,5000,NONE,0,0,0,1
3,A461,UNIQUE,2,2685.69369049022,1007.78727821895,1133.7691620477,7685.65553305776,992.637982139224,1146.10089740262,5000,X,1,1,2,2
3,A462,UNIQUE,2,2697.46785066112,-338.839092535151,1065.68879817128,5959.9753000578,-3964.39042857365,-34.957672036402,5000,X,1,1,2,2
3,A463,UNIQUE,2,2729.34719896387,4049.13681900675,956.225516721766,7412.60283374673,3249.44185661583,-601.851704214716,5000,X,1,1,2,2
3,A464,UNIQUE,2,2739.00510336012,-930.100019087671,-1850.99938562975,6935.00623321063,-3445.24911945059,-817.75230906152,5000,X,1,1,2,2
3,A465,UNIQUE,2,-330.447858179859,2793.11421678495,6088.06468972458,4042.54040666104,4661.45590507464,4543.30808385988,5000,Z,0,0,0,0
3,A466,UNIQUE,2,2758.88857697661,-704.7833732692,-1028.25735121264,7672.75294742295,-763.909003116403,-1950.45099072288,5000,X,1,1,2,2
3,A467,UNIQUE,2,2788.07639586735,-851.58184383468,-2831.56760893294,3742.11239753227,-5615.63793561111,-4012.0695623134,5000,Y,0,0,0,0
3,A468,UNIQUE,1,2791.90602670714,2133.65164203677,1194.55740686684,3693.01715076149,892.951182923789,-3564.50354177233,5000,NONE,0,0,0,0
3,A469,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A470,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A471,UNIQUE,3,2927.57745307206,-1630.19458096303,3201.81323756936,7178.9546405909,-1019.01073215133,5761.54883180484,5000,X>Z,1,1,2,3
3,A472,UNIQUE,2,2961.59336833087,2963.39287976499,931.959038464292,5620.24752925451,-1271.17341410156,934.480040778632,5000,X,1,1,2,2
3,A473,UNIQUE,2,2974.91581199981,-3209.11843150307,-2619.21472521137,4585.08530857369,-7935.1140391668,-2888.13796453095,5000,Y,0,0,0,2
