Group,MediumID,CandidateIndex,Hypothesis,OriginalStartX,OriginalStartY,OriginalStartZ,OriginalEndX,OriginalEndY,OriginalEndZ,Valid,MatchedPieceIndex
3,A148,2,B_EXTEND_BEFORE_P1,-4098.16451854473,-915.620954808949,5047.26635185887,19.8734899426172,1651.04826883585,3841.45871502447,1,2
3,A149,1,DIRECT,-3935.66950286621,-221.024131726583,1238.27483308518,-924.248509871287,-1698.47073322929,4946.17115615808,1,1
3,A150,1,A_EXTEND_AFTER_P2,-3927.63123837517,3971.44880669682,3989.56636951461,-125.956377071754,6401.21487848517,1834.68700274722,1,1
3,A150,2,B_EXTEND_BEFORE_P1,-6120.00829091203,2570.23392821165,5232.25761667356,-2318.33342960861,5000,3077.37824990617,0,0
3,A151,1,DIRECT,-3902.89572773884,-3088.9993237149,1630.40870061951,476.949011720593,-766.260515050205,980.91313870055,1,1
3,A152,1,A_EXTEND_AFTER_P2,-3868.12247744941,1284.55208881491,2507.95188151583,-2780.31758623079,5910.75009836115,953.933704301926,1,1
3,A152,2,B_EXTEND_BEFORE_P1,-4082.27639166379,373.801990453757,2813.88824758404,-2994.47150044517,5000,1259.87007037014,0,0
3,A153,1,A_EXTEND_AFTER_P2,-3831.21985516059,3507.15877538373,965.904437966886,-3040.34197400664,7606.20234788619,3717.6954852355,1,1
3,A153,2,B_EXTEND_BEFORE_P1,-4334.0658860205,900.956427497537,-783.704748037774,-3543.18800486655,5000,1968.08629923084,0,0
3,A154,1,DIRECT,-3786.81574078267,4843.24926450574,1101.85560042605,-1801.77961053379,1129.35410692689,-1593.81023942112,1,1
3,A155,1,DIRECT,-3779.58706323983,2768.76779575297,-2930.32195471563,-2949.65479393071,601.473047834658,1498.4528085801,1,1
3,A156,1,A_EXTEND_AFTER_P2,-3767.53791624575,756.658513759222,2570.50459685003,-428.855427418373,-1323.86186994544,5656.70520144248,1,1
3,A156,2,B_EXTEND_BEFORE_P1,-4477.96813037871,1199.36744060372,1913.79939540755,-1139.28564155133,-881.152943100944,5000,0,0
3,A157,1,DIRECT,-3736.69743835885,-973.397803807633,2686.98807733915,-1053.83607794081,-4905.37937369601,4217.27427764092,1,1
3,A158,1,A_EXTEND_AFTER_P2,-3655.86794161053,-2561.94305782553,5000,638.689719752427,-3016.75361000597,2480.09487185449,0,0
3,A158,2,B_EXTEND_BEFORE_P1,-3969.63994957215,-2528.71336772644,5184.11108996032,324.917711790812,-2983.52391990687,2664.20596181481,1,2
3,A159,1,A_EXTEND_AFTER_P2,-3634.45936732771,1213.13905013493,4050.24673685265,-847.366423340802,5361.55867611411,4201.00325700726,1,1
3,A159,2,B_EXTEND_BEFORE_P1,-3877.37057831617,851.580374020818,4037.10743737067,-1090.27763432926,5000,4187.86395752528,0,0
3,A160,1,DIRECT,-3628.8074308068,-4587.61306219392,4681.3589361279,346.901667158697,-3755.04279473817,1765.78627915242,1,1
3,A161,1,A_EXTEND_AFTER_P2,-3558.93159825572,-5000,3336.89271681722,-3253.05940238955,-50.0039107069075,2701.29778623714,0,0
3,A161,2,B_EXTEND_BEFORE_P1,-3559.09130558383,-5002.58457833135,3337.22458473296,-3253.21910971766,-52.5884890382549,2701.62965415288,1,2
3,A162,1,A_EXTEND_AFTER_P2,-3543.18800486655,-5000,1968.08629923084,-2752.3101237126,-900.956427497547,4719.87734649947,0,0
3,A162,2,B_EXTEND_BEFORE_P1,-3831.21985516059,-6492.84122461626,965.904437966884,-3040.34197400664,-2393.79765211381,3717.69548523551,1,2
3,A163,1,A_EXTEND_AFTER_P2,-3496.54007033917,-4290.83309731229,1172.81001896321,811.858336284925,-5907.40012159195,-782.800940765374,1,1
3,A163,2,B_EXTEND_BEFORE_P1,-5914.90019974941,-3383.43297572034,2270.51991653767,-1606.50179312531,-5000,314.908956809084,0,0
3,A164,1,DIRECT,-3496.37091092846,-696.631470477054,1531.62191440463,247.096691063384,2229.7953930502,3088.05248634269,1,1
3,A165,1,A_EXTEND_AFTER_P2,-3482.77574037465,2116.61032978454,4198.39286257169,623.763177438714,3750.61767381569,6536.41726709285,1,1
3,A165,2,B_EXTEND_BEFORE_P1,-6181.36061789624,1042.833215623,2661.97559547884,-2074.82170008288,2676.84055965415,5000,0,0
3,A166,1,A_EXTEND_AFTER_P2,-3457.83167560648,-4229.12624197928,1555.86418738945,1441.91732220165,-5196.73598831367,1792.91088590469,1,1
3,A166,2,B_EXTEND_BEFORE_P1,-4454.0566156967,-4032.39025366561,1507.66746687732,445.692382111427,-5000,1744.71416539256,0,0
3,A167,1,A_EXTEND_AFTER_P2,-3453.7495830052,-2903.72992487522,4589.29175869421,-1039.80189382136,-518.714363966994,8261.42429008651,1,1
3,A167,2,B_EXTEND_BEFORE_P1,-5597.71022745322,-5021.99434373353,1327.8674686077,-3183.76253826938,-2636.9787828253,5000,0,0
3,A168,1,A_EXTEND_AFTER_P2,-3418.29014619929,5000,1434.77003819485,-2843.15192681753,622.336779968162,3781.10350993046,0,0
3,A168,2,B_EXTEND_BEFORE_P1,-3472.10504475694,5409.61197528972,1215.22681622013,-2896.96682537518,1031.94875525788,3561.56028795574,1,2
3,A169,1,A_EXTEND_AFTER_P2,-3411.10095297855,-424.909542548987,-5000,839.511595447546,-186.391417745062,-2377.90120946929,0,0
3,A169,2,B_EXTEND_BEFORE_P1,-6634.96627372537,-605.812954037211,-6988.72356914633,-2384.35372529927,-367.294829233286,-4366.62477861562,1,3
3,A170,1,DIRECT,-3381.94352263597,-2014.29877013302,-4270.86180286394,1445.20194002736,-742.106703383865,-3987.67630254788,1,1
3,A171,1,DIRECT,-3381.48967918435,2792.75267863163,3344.15385990426,1447.60182498836,1898.6392594994,2405.83811451012,1,1
3,A172,1,DIRECT,-3365.54201309952,3426.34108505962,-2178.65524259573,1568.31768688051,4133.78797753554,-2574.315899269,1,1
3,A173,1,A_EXTEND_AFTER_P2,-3353.52228170234,-2658.59118070843,5000,-923.457614034733,-5041.81225629924,1337.34481341564,0,0
3,A173,2,B_EXTEND_BEFORE_P1,-3949.01857827991,-2074.5740788911,5897.54714278655,-1518.9539106123,-4457.79515448191,2234.89195620219,1,2
3,A174,1,A_EXTEND_AFTER_P2,-3353.12058222035,3082.95543817606,2986.00711651426,-1340.60998055355,1795.4580035895,7378.29028522183,1,1
3,A174,2,B_EXTEND_BEFORE_P1,-4442.83502662364,3780.09688450641,607.716831292434,-2430.32442495684,2492.59944991985,5000,0,0
3,A175,1,DIRECT,-3330.97683930299,-192.554020631002,767.786431203294,-964.278987507449,-3933.94320669486,-1556.16456585125,1,1
3,A176,1,DIRECT,-3286.85924593133,-2974.02552709837,3459.42089366925,-1003.25046987847,-2627.96721279353,-975.144992754681,1,1
3,A177,1,A_EXTEND_AFTER_P2,-3252.76362536888,386.447498381996,875.664562809716,-1827.05136089992,-76.5395901988716,5645.67373415836,1,1
3,A177,2,B_EXTEND_BEFORE_P1,-3445.74961943454,449.117944415247,229.990828651355,-2020.03735496558,-13.8691441656208,5000,0,0
3,A178,1,A_EXTEND_AFTER_P2,-3193.28962195469,4956.52572546604,5000,1229.1225909442,4131.97055723177,2817.71244018096,0,0
3,A178,2,B_EXTEND_BEFORE_P1,-5329.70114868821,5354.85792089218,6054.23557845786,-907.288935789322,4530.30275265791,3871.94801863882,1,4
3,A179,1,A_EXTEND_AFTER_P2,-3183.76253826938,-2636.9787828253,-5000,-769.81484908551,-251.963221917116,-1327.86746860769,0,0
3,A179,2,B_EXTEND_BEFORE_P1,-3453.7495830052,-2903.72992487521,-5410.70824130579,-1039.80189382133,-518.714363967028,-1738.57570991348,1,2
3,A180,1,DIRECT,-3132.55886825909,-2477.77804858886,-18.8121899238568,-733.401974794709,-529.811963343794,3911.76974298091,1,1
3,A181,1,DIRECT,-3127.03672616569,2903.73641347257,467.769085676664,-3029.66894210302,-1619.45701440739,2596.44020367734,1,1
3,A182,1,A_EXTEND_AFTER_P2,-3118.66362985694,3167.45706181989,926.242622903726,-661.620361661811,7149.22916334794,-836.831201333331,1,1
3,A182,2,B_EXTEND_BEFORE_P1,-4444.89449213712,1018.22789847195,1877.89168356481,-1987.85122394199,5000,114.817859327749,0,0
3,A183,1,DIRECT,-3115.7239937972,-814.320182024368,-801.001503680503,-1631.39949981614,3935.44525802039,-1287.32347637384,1,1
3,A184,1,DIRECT,-3093.68097161333,504.855793962775,190.215289626727,1309.4637032721,159.848374049618,2533.99148462336,1,1
3,A185,1,A_EXTEND_AFTER_P2,-3089.67308499266,-3525.67520974636,-3568.40727676765,-2274.31421009608,-2192.58424977129,-8317.93971665688,1,1
3,A185,2,B_EXTEND_BEFORE_P1,-3659.26843539543,-4456.9490768053,-250.467560110772,-2843.90956049885,-3123.85811683023,-5000,0,0
3,A186,1,DIRECT,-3084.82362850467,594.686233675939,1354.51266409409,288.152295570044,-2163.34240434362,3807.32970730712,1,1
3,A187,1,A_EXTEND_AFTER_P2,-3056.33359422777,999.467459856282,5000,-1713.15213414001,4175.57267575928,1379.47252147007,0,0
3,A187,2,B_EXTEND_BEFORE_P1,-4210.69595430325,-1730.15353464306,8111.56814549902,-2867.51449421549,1445.95168125994,4491.04066696909,1,2
3,A188,1,A_EXTEND_AFTER_P2,-3048.36888233805,-2547.3639288818,2298.33794672485,923.460774613492,-2269.61120961485,5322.80857860409,1,1
3,A188,2,B_EXTEND_BEFORE_P1,-3472.29122845171,-2577.00910366542,1975.52936812076,499.538428499835,-2299.25638439847,5000,0,0
3,A189,1,A_EXTEND_AFTER_P2,-2994.47150044517,-5000,1259.87007037014,-1906.66660922656,-373.80199045375,-294.148106843749,0,0
3,A189,2,B_EXTEND_BEFORE_P1,-3868.1224774494,-8715.44791118509,2507.95188151582,-2780.31758623079,-4089.24990163884,953.933704301927,1,2
3,A190,1,DIRECT,-2986.51011041048,-3997.31782735063,2302.07283132353,1942.1340348178,-4063.26347848573,3141.19026100985,1,1
3,A191,1,DIRECT,-2986.31280160509,-4387.10103169164,-366.71570439906,1962.46839744592,-4564.87028875375,-1058.06419478782,1,1
3,A192,1,A_EXTEND_AFTER_P2,-2969.40250126496,1406.65104185053,2094.97168441098,731.489436439067,40.0430323388269,5166.74339040995,1,1
3,A192,2,B_EXTEND_BEFORE_P1,-3170.29609893319,1480.83391566968,1928.22829400103,530.595838770839,114.225906157981,5000,0,0
3,A193,1,DIRECT,-2968.73708555886,-835.022338979809,-4918.29134699381,166.542246581075,-3757.3536433087,-2343.41207658218,1,1
3,A194,1,DIRECT,-2895.93436936923,1368.51452280352,-2002.05617326184,2103.42009067578,1354.80752479818,-1922.89114920624,1,1
3,A195,1,A_EXTEND_AFTER_P2,-2843.90956049885,-3123.85811683023,5000,-2028.55068560227,-1790.76715685513,250.467560110779,0,0
3,A195,2,B_EXTEND_BEFORE_P1,-3089.67308499266,-3525.67520974637,6431.59272323235,-2274.31421009608,-2192.58424977127,1682.06028334313,1,2
3,A196,1,A_EXTEND_AFTER_P2,-2842.11048487333,-5000,471.198127263159,-1012.49494633992,-429.147024570316,1342.86897004885,0,0
3,A196,2,B_EXTEND_BEFORE_P1,-3010.14056035205,-5419.78260147442,391.144742045802,-1180.52502181864,-848.929626044734,1262.81558483149,1,2
3,A197,1,A_EXTEND_AFTER_P2,-2834.85811065107,-2402.68161026534,3706.40903851621,-2758.70458362982,-7050.1734624791,5548.96707666016,1,1
3,A197,2,B_EXTEND_BEFORE_P1,-2868.45213192919,-352.508147786235,2893.59134824293,-2792.29860490794,-5000,4736.14938638688,0,0
3,A198,1,A_EXTEND_AFTER_P2,-2793.92468518926,-3116.18560171035,-513.773974660901,1464.97649824839,-5656.81961616368,-1151.6920840732,1,1
3,A198,2,B_EXTEND_BEFORE_P1,-3894.96081423065,-2459.36598554667,-348.855641132958,363.940369207,-5000,-986.77375054526,0,0
3,A199,1,A_EXTEND_AFTER_P2,-2792.29860490794,5000,4736.14938638688,-2716.1450778867,352.508147786229,6578.70742453082,1,1
3,A199,2,B_EXTEND_BEFORE_P1,-2857.54709967652,8981.98034506808,3157.44196185606,-2781.39357265528,4334.48849285431,5000,1,2
3,A200,1,A_EXTEND_AFTER_P2,-2781.39357265528,4334.48849285431,-5000,-2705.24004563405,-313.003359359453,-3157.44196185604,0,0
3,A200,2,B_EXTEND_BEFORE_P1,-2834.85811065106,7597.31838973466,-6293.5909614838,-2758.70458362983,2949.8265375209,-4451.03292333984,1,3
3,A201,1,A_EXTEND_AFTER_P2,-2746.01690991268,3619.88483228078,3319.02036967736,-962.579873953304,7769.86004361041,5463.09548126232,1,1
3,A201,2,B_EXTEND_BEFORE_P1,-3936.35437812521,850.024788670374,1887.97857312264,-2152.91734216583,5000,4032.0536847076,0,0
3,A202,1,DIRECT,-2735.73864867041,4334.7976314327,-1158.0041120667,-2304.00169128125,318.681575067157,-4104.93726730237,1,1
3,A203,1,DIRECT,-2732.62655978701,3173.87799493308,-1253.96384006569,6.86960683836378,-247.520179918855,-3660.03850269874,1,1
3,A204,1,A_EXTEND_AFTER_P2,-2713.51983737423,2768.20364613302,-4216.7934866811,-1801.5631203054,5313.54354303317,-10.8952763767437,1,1
3,A204,2,B_EXTEND_BEFORE_P1,-2825.85773790802,2454.66010309985,-4734.89019671252,-1913.90102083919,5000,-528.991986408167,0,0
3,A205,1,DIRECT,-2705.11635183855,2724.75473679113,209.559653063315,358.693964527135,3894.63999047646,3983.7396750735,1,1
3,A206,1,DIRECT,-2677.92026474569,-2636.29494613645,-4264.98243282158,272.65986457879,-1223.98345351364,-483.520658819213,1,1
3,A207,1,A_EXTEND_AFTER_P2,-2639.76796077274,-2885.06730731208,2684.63195984258,1683.19389069427,-2699.01166730076,5190.10279974092,1,1
3,A207,2,B_EXTEND_BEFORE_P1,-2967.77303592676,-2899.18429383234,2494.52916010166,1355.18881554025,-2713.12865382102,5000,0,0
3,A208,1,A_EXTEND_AFTER_P2,-2629.90751246813,-2843.64608887052,-2734.93360670101,-1875.78605505326,-6538.604172853,-6018.0092356013,1,1
3,A208,2,B_EXTEND_BEFORE_P1,-2943.92850941701,-1305.04191601752,-1367.83992184558,-2189.80705200214,-5000,-4650.91555074587,0,0
3,A209,1,A_EXTEND_AFTER_P2,-2620.55874300038,2573.00278259517,5000,1409.62162641215,2383.22035874647,2046.75960653386,0,0
3,A209,2,B_EXTEND_BEFORE_P1,-5735.08055489299,2719.66656545628,7282.26302004279,-1704.90018548046,2529.88414160758,4329.02262657665,1,3
3,A210,1,A_EXTEND_AFTER_P2,-2558.61843911067,-2372.71621498393,3461.18778183696,-1138.79801143588,1644.09630013757,6078.30970706717,1,1
3,A210,2,B_EXTEND_BEFORE_P1,-3143.61455056211,-4027.72811365327,2382.87807476979,-1723.79412288732,-10.9155985317666,5000,0,0
3,A211,1,DIRECT,-2558.22695403246,2942.37905225634,-2002.4004020602,2339.82657173754,2979.80168390297,-998.572127237908,1,1
3,A212,1,A_EXTEND_AFTER_P2,-2556.99566448664,4442.37920643136,-3160.32796331038,1716.83020877822,5196.550729559,-677.257743055793,1,1
3,A212,2,B_EXTEND_BEFORE_P1,-3670.83193069125,4245.82847687236,-3807.46094085011,602.993942573618,5000,-1324.39072059552,0,0
3,A213,1,A_EXTEND_AFTER_P2,-2520.59504579702,2704.46472649792,2786.33384317137,332.497919081817,6800.71238381113,2502.40486663859,1,1
3,A213,2,B_EXTEND_BEFORE_P1,-3774.81604604571,903.752342686792,2911.14915389913,-921.723081166874,5000,2627.22017736635,0,0
3,A214,1,DIRECT,-2514.9777610282,-1076.90801464736,-2360.48997091467,2219.74083863324,-2656.87033186128,-2066.96167891529,1,1
3,A215,1,A_EXTEND_AFTER_P2,-2470.45984035823,-3863.37174097604,-4506.98479799321,-59.3396500873428,-5736.78947975126,-8466.37937344416,1,1
3,A215,2,B_EXTEND_BEFORE_P1,-4581.35258801975,-2223.22790489595,-1040.60542454905,-2170.23239774886,-4096.64564367117,-5000,0,0
3,A216,1,DIRECT,-2446.27314653107,1373.72966518059,-2438.82758059225,2551.99180759701,1375.05774147409,-2570.53059706634,1,1
3,A217,1,A_EXTEND_AFTER_P2,-2438.33403198682,1949.28385329019,-4240.40876203936,-1947.18525291026,5648.46672818343,-912.523707698062,1,1
3,A217,2,B_EXTEND_BEFORE_P1,-2524.43240900427,1300.81712510676,-4823.78698526968,-2033.28362992771,5000,-1495.90193092838,0,0
3,A218,1,A_EXTEND_AFTER_P2,-2430.32442495684,2492.59944991985,-5000,-417.813823290044,1205.10201533327,-607.71683129244,0,0
3,A218,2,B_EXTEND_BEFORE_P1,-3353.12058222035,3082.95543817607,-7013.99288348573,-1340.60998055355,1795.45800358949,-2621.70971477817,1,2
3,A219,1,A_EXTEND_AFTER_P2,-2429.25437488962,-1243.579648126,2720.59759159582,-1642.52178296891,3023.48675097003,5205.18934367812,1,1
3,A219,2,B_EXTEND_BEFORE_P1,-2494.22647505501,-1595.97418261147,2515.4082479177,-1707.4938831343,2671.09221648456,5000,0,0
3,A220,1,DIRECT,-2414.47353666484,-849.026396101761,-3329.22657332843,1356.42189347572,-3862.29170084743,-2025.16374579248,1,1
3,A221,1,DIRECT,-2406.55684813261,1553.72190916102,2981.06732438274,2590.26838778432,1411.12145989842,3087.85062632555,1,1
3,A222,1,DIRECT,-2404.00490826933,117.226869004377,-4832.9411747539,676.714848596792,2426.64187272604,-1642.9931939492,1,1
3,A223,1,DIRECT,-2395.64019653782,-119.973703180315,2506.29549538455,1357.798453951,-2985.68846615203,4149.27364323153,1,1
3,A224,1,A_EXTEND_AFTER_P2,-2392.33093833262,-2788.67312895647,-153.262345847898,469.851244695019,-6422.35721004225,1745.22472285258,1,1
3,A224,2,B_EXTEND_BEFORE_P1,-3512.69401163187,-1366.31591891422,-896.399809116642,-650.511828604231,-5000,1002.08725958384,0,0
3,A225,1,DIRECT,-2357.32332415099,-3978.94082377783,-3712.33910970985,2596.33596851486,-3342.34894670237,-3475.67395759219,1,1
3,A226,1,A_EXTEND_AFTER_P2,-2345.28127734759,-3451.81618422104,2481.30622919476,-1598.90617389862,-6749.8631998342,6164.48557423848,1,1
3,A226,2,B_EXTEND_BEFORE_P1,-2741.28967886972,-1701.95298438684,527.101221270337,-1994.91457542075,-5000,4210.28056631406,0,0
3,A227,1,A_EXTEND_AFTER_P2,-2318.33342960861,-5000,3077.37824990617,1483.3414316948,-2570.23392821163,922.498883138783,0,0
3,A227,2,B_EXTEND_BEFORE_P1,-3927.63123837517,-6028.55119330319,3989.56636951461,-125.956377071757,-3598.78512151482,1834.68700274722,1,2
3,A228,1,DIRECT,-2274.23620732417,1886.7944044507,3789.67674392776,2714.709817092,2185.72391823163,3644.56054478786,1,1
3,A229,1,DIRECT,-2273.23100033529,-997.119451403975,3158.27000080394,2708.44274581757,-1382.38882162524,3343.99614129194,1,1
3,A230,1,A_EXTEND_AFTER_P2,-2254.24596254165,2436.54255627196,2425.05814136151,1225.57553846407,3698.52167673884,5786.34524909925,1,1
3,A230,2,B_EXTEND_BEFORE_P1,-3068.32135013058,2141.31300460493,1638.71289226226,411.500150875135,3403.29212507181,5000,0,0
3,A231,1,A_EXTEND_AFTER_P2,-2253.4458059737,1535.25248123995,-3228.86436047797,-2010.1093423263,1144.07517434065,-8207.59589371277,1,1
3,A231,2,B_EXTEND_BEFORE_P1,-2410.21767374277,1787.27224068028,-21.2684667651956,-2166.88121009537,1396.09493378098,-5000,0,0
3,A232,1,A_EXTEND_AFTER_P2,-2189.80705200214,5000,-4650.91555074587,-1435.68559458727,1305.04191601753,-7933.99117964616,1,1
3,A232,2,B_EXTEND_BEFORE_P1,-2863.74391929821,8302.07879834866,-1716.92437109971,-2109.62246188334,4607.12071436619,-5000,1,2
3,A233,1,DIRECT,-2188.50524220757,2097.4606904741,-4434.40067871513,883.230792207638,4540.63601007918,-1336.76737366629,1,1
3,A234,1,A_EXTEND_AFTER_P2,-2170.23239774886,-4096.64564367117,5000,240.887792522055,-5970.06338244637,1040.60542454905,1,1
3,A234,2,B_EXTEND_BEFORE_P1,-3418.72031309661,-3126.5822612248,7050.19073685767,-1007.60012282569,-5000,3090.79616140672,1,2
3,A235,1,A_EXTEND_AFTER_P2,-2166.88121009537,1396.09493378098,5000,-1923.54474644799,1004.91762688168,21.268466765194,0,0
3,A235,2,B_EXTEND_BEFORE_P1,-2253.44580597369,1535.25248123995,6771.13563952204,-2010.10934232631,1144.07517434065,1792.40410628723,1,2
3,A236,1,A_EXTEND_AFTER_P2,-2152.91734216583,-5000,4032.0536847076,-369.480306206424,-850.024788670379,6176.12879629255,1,1
3,A236,2,B_EXTEND_BEFORE_P1,-3131.21872863915,-7276.46192223972,2855.92488841505,-1347.78169267974,-3126.4867109101,5000,1,2
3,A237,1,A_EXTEND_AFTER_P2,-2109.62246188334,4607.12071436619,5000,-1355.50100446847,912.16263038371,1716.92437109972,0,0
3,A237,2,B_EXTEND_BEFORE_P1,-2629.90751246813,7156.35391112948,7265.06639329898,-1875.78605505326,3461.395827147,3981.9907643987,1,3
3,A238,1,DIRECT,-2108.23336608646,-3665.72367124177,389.165966663762,2878.66509324681,-4025.37325495226,350.488670528782,1,1
3,A239,1,A_EXTEND_AFTER_P2,-2074.82170008288,2676.84055965415,-5000,2031.71721773049,4310.84790368528,-2661.97559547884,0,0
3,A239,2,B_EXTEND_BEFORE_P1,-3482.77574037465,2116.61032978455,-5801.60713742831,623.763177438724,3750.61767381568,-3463.58273290715,1,2
3,A240,1,DIRECT,-2071.1049254666,4244.89005528479,-2447.3561755707,2802.62036856449,4053.76307960668,-3547.47991292472,1,1
3,A241,1,A_EXTEND_AFTER_P2,-2033.28362992771,-5000,-1495.90193092838,-1542.13485085111,-1300.81712510676,1831.98312341291,0,0
3,A241,2,B_EXTEND_BEFORE_P1,-2438.33403198685,-8050.71614670981,-4240.40876203935,-1947.18525291025,-4351.53327181657,-912.523707698063,1,2
3,A242,1,DIRECT,-2033.25644272164,-4865.30820637923,2322.528469226,-1547.66880763091,-4682.87130466361,-2650.49087776426,1,1
3,A243,1,A_EXTEND_AFTER_P2,-2020.03735496558,-13.8691441656208,-5000,-594.325090496635,-476.856232746489,-229.990828651349,0,0
3,A243,2,B_EXTEND_BEFORE_P1,-3252.76362536887,386.447498381997,-9124.33543719029,-1827.05136089992,-76.5395901988716,-4354.32626584164,1,2
3,A244,1,A_EXTEND_AFTER_P2,-1994.91457542075,5000,4210.28056631406,-1248.53947197181,1701.95298438686,7893.4599113578,1,1
3,A244,2,B_EXTEND_BEFORE_P1,-2581.25757920934,7590.90474057177,1316.82065495626,-1834.8824757604,4292.85772495863,5000,1,2
3,A245,1,DIRECT,-1993.0511691762,-583.626826635024,-4381.51774328181,2970.46485508624,-232.395679875713,-4871.56402521457,1,1
3,A246,1,A_EXTEND_AFTER_P2,-1987.85122394199,-5000,114.817859327749,469.192044253138,-1018.22789847195,-1648.25596490931,0,0
3,A246,2,B_EXTEND_BEFORE_P1,-3118.66362985694,-6832.54293818011,926.242622903728,-661.620361661812,-2850.77083665206,-836.831201333332,1,2
3,A247,1,DIRECT,-1979.2166521355,-3031.76700765613,1464.07268224517,1593.33253453891,-116.438784863866,-469.254414286326,1,1
3,A248,1,DIRECT,-1976.3601228957,-636.977474317082,-2204.53441950196,2104.54289273436,-3328.89966613609,-1155.82783984592,1,1
3,A249,1,A_EXTEND_AFTER_P2,-1967.20584138617,735.587853598221,-1791.44236131533,-172.246150349493,5050.79004879869,-14.6053620127613,1,1
3,A249,2,B_EXTEND_BEFORE_P1,-1988.33256643299,684.797804799529,-1812.35578178084,-193.372875396314,5000,-35.5187824782665,0,0
3,A250,1,DIRECT,-1959.7032688218,-3760.91767555766,4797.89980168489,3039.74010150104,-3753.46937823196,4872.13260980926,1,1
3,A251,1,A_EXTEND_AFTER_P2,-1921.17214367799,4023.54136107669,-4239.69943339324,2966.29088949712,4472.16281423261,-5194.39513942475,1,1
3,A251,2,B_EXTEND_BEFORE_P1,-2916.35736527784,3932.19306089663,-4045.30429396849,1971.10566789727,4380.81451405255,-5000,0,0
3,A252,1,A_EXTEND_AFTER_P2,-1913.90102083919,-5000,-528.991986408167,-1001.94430377037,-2454.66010309984,3676.90622389618,0,0
3,A252,2,B_EXTEND_BEFORE_P1,-2713.51983737422,-7231.79635386699,-4216.79348668109,-1801.5631203054,-4686.45645696683,-10.8952763767429,1,2
3,A253,1,DIRECT,-1913.65157229474,658.792262492777,-2053.58803643263,2896.3161635127,1004.33478139584,-732.67518990504,1,1
3,A254,1,A_EXTEND_AFTER_P2,-1903.57591142826,4616.10307835296,-3945.18109835403,69.9962521548625,7053.57928044985,-51.1186079282325,1,1
3,A254,2,B_EXTEND_BEFORE_P1,-3566.31497740162,2562.52379790311,-7225.93766132518,-1592.7428138185,5000,-3331.87517089938,0,0
3,A255,1,DIRECT,-1838.89283938742,45.9084458449079,-3327.47236662416,875.431190135028,3155.76205410684,-505.902662020478,1,1
3,A256,1,A_EXTEND_AFTER_P2,-1834.8824757604,4292.85772495863,-5000,-1088.50737231144,994.810709345484,-1316.82065495627,0,0
3,A256,2,B_EXTEND_BEFORE_P1,-2345.28127734759,6548.18381577896,-7518.69377080524,-1598.90617389863,3250.13680016581,-3835.51442576151,1,3
3,A257,1,DIRECT,-1827.4342002489,-1648.39626907614,-1547.27202047728,1900.74434373872,-1068.43932429652,1733.63253259223,1,1
3,A258,1,A_EXTEND_AFTER_P2,-1825.07983650809,-4061.56376308928,5000,3018.90554170788,-4144.93121310447,3763.53102590165,0,0
3,A258,2,B_EXTEND_BEFORE_P1,-4645.06298240691,-4013.03042006627,5719.82497780956,198.922395809066,-4096.39787008146,4483.35600371121,1,2
3,A259,1,DIRECT,-1824.9495825332,-4478.62663682293,2381.53247841767,-1760.73036069822,-23.933804265962,111.821558694086,1,1
3,A260,1,DIRECT,-1804.43496642929,-125.481945182031,-2904.76845004073,2961.94331755027,-1166.95184877341,-3998.83357329502,1,1
3,A261,1,DIRECT,-1768.36631086668,3611.11350022682,1302.35594993159,2600.5213962355,4559.00000040452,-936.914329760507,1,1
3,A262,1,DIRECT,-1760.28009020591,-100.847387880996,-2161.86617951344,2430.10000398021,2622.9702440665,-2015.127724633,1,1
3,A263,1,A_EXTEND_AFTER_P2,-1723.79412288732,-10.9155985317666,-5000,-303.973695212535,4005.89691658973,-2382.87807476979,0,0
3,A263,2,B_EXTEND_BEFORE_P1,-2558.61843911066,-2372.71621498393,-6538.81221816304,-1138.79801143588,1644.09630013757,-3921.69029293283,1,2
3,A264,1,DIRECT,-1714.324078827,2687.77286668013,-322.869727028028,-62.3824690924421,322.61173875842,-4406.63046401982,1,1
3,A265,1,DIRECT,-1696.85726928882,4633.57939662882,4469.7931162593,3269.10056783173,4054.68853600402,4405.38712720526,1,1
3,A266,1,DIRECT,-1688.02675109733,3264.63107973665,-3397.74222253306,3024.24235084434,4009.94075078403,-1901.40221934895,1,1
3,A267,1,A_EXTEND_AFTER_P2,-1687.9610282177,5000,1177.15310769089,3225.712852299,4078.78286843208,1092.48911042101,0,0
3,A267,2,B_EXTEND_BEFORE_P1,-1729.88519084865,5007.85995525576,1177.87547292652,3183.78868966805,4086.64282368784,1093.21147565664,1,2
3,A268,1,A_EXTEND_AFTER_P2,-1678.84298934076,-3136.82305666654,1160.98133744767,2838.34532808452,-5059.93634632272,214.067941162474,1,1
3,A268,2,B_EXTEND_BEFORE_P1,-1819.62708399311,-3076.88671034382,1190.49313457509,2697.56123343217,-5000,243.579738289891,0,0
3,A269,1,A_EXTEND_AFTER_P2,-1668.94292631907,-2095.64445248237,2000.7498810709,-126.126354104637,-5300.78109173443,5514.55353924882,1,1
3,A269,2,B_EXTEND_BEFORE_P1,-1894.86953032754,-1626.29142028751,1486.19634182208,-352.052958113104,-4831.42805953957,5000,0,0
