Group,MediumID,CandidateIndex,CandidateType,a,b,OriginalStartX,OriginalStartY,OriginalStartZ,OriginalEndX,OriginalEndY,OriginalEndZ,Valid,MatchedPieceIndex
3,A255,1,DIRECT,0,0,-1838.89283938742,45.9084458449079,-3327.47236662416,875.431190135028,3155.76205410684,-505.902662020478,1,1
3,A256,1,BOUNDARY_EVENT,3419.1842629039,0,-2345.28127734759,6548.18381577896,-7518.69377080524,-1598.90617389863,3250.13680016581,-3835.51442576151,1,3
3,A257,1,DIRECT,0,0,-1827.4342002489,-1648.39626907614,-1547.27202047728,1900.74434373872,-1068.43932429652,1733.63253259223,1,1
3,A258,1,BOUNDARY_EVENT,2910.80889568809,0,-4645.06298240691,-4013.03042006627,5719.82497780956,198.922395809066,-4096.39787008146,4483.35600371121,1,2
3,A259,1,DIRECT,0,0,-1824.9495825332,-4478.62663682293,2381.53247841767,-1760.73036069822,-23.933804265962,111.821558694086,1,1
3,A260,1,DIRECT,0,0,-1804.43496642929,-125.481945182031,-2904.76845004073,2961.94331755027,-1166.95184877341,-3998.83357329502,1,1
3,A261,1,DIRECT,0,0,-1768.36631086668,3611.11350022682,1302.35594993159,2600.5213962355,4559.00000040452,-936.914329760507,1,1
3,A262,1,DIRECT,0,0,-1760.28009020591,-100.847387880996,-2161.86617951344,2430.10000398021,2622.9702440665,-2015.127724633,1,1
3,A263,1,BOUNDARY_EVENT,2939.89401740938,0,-2558.61843911066,-2372.71621498393,-6538.81221816304,-1138.79801143588,1644.09630013757,-3921.69029293283,1,2
3,A264,1,DIRECT,0,0,-1714.324078827,2687.77286668013,-322.869727028028,-62.3824690924421,322.61173875842,-4406.63046401982,1,1
3,A265,1,DIRECT,0,0,-1696.85726928882,4633.57939662882,4469.7931162593,3269.10056783173,4054.68853600402,4405.38712720526,1,1
3,A266,1,DIRECT,0,0,-1688.02675109733,3264.63107973665,-3397.74222253306,3024.24235084434,4009.94075078403,-1901.40221934895,1,1
3,A267,1,BOUNDARY_EVENT,42.6607093291077,0,-1729.88519084865,5007.85995525576,1177.87547292652,3183.78868966805,4086.64282368784,1093.21147565664,1,2
3,A268,1,BOUNDARY_EVENT,0,155.831553567588,-1678.84298934076,-3136.82305666654,1160.98133744767,2838.34532808452,-5059.93634632272,214.067941162474,1,1
3,A269,1,BOUNDARY_EVENT,0,732.188803508217,-1668.94292631907,-2095.64445248237,2000.7498810709,-126.126354104637,-5300.78109173443,5514.55353924882,1,1
3,A270,1,DIRECT,0,0,-1638.21381065445,-2001.95466930316,1739.68347518704,2612.1045022839,-4424.66491892332,707.564642355113,1,1
3,A271,1,BOUNDARY_EVENT,0,1069.97886056311,-1630.79438494195,-1627.7545400243,-2431.43756672781,-763.662178220514,-5918.12008810745,-4848.22162822102,1,1
3,A272,1,BOUNDARY_EVENT,2193.43489022273,0,-3496.54007033917,5709.16690268772,1172.81001896321,811.85833628492,4092.59987840804,-782.800940765375,1,2
3,A273,1,BOUNDARY_EVENT,787.488553358564,0,-1903.57591142827,-5383.89692164705,-3945.18109835403,69.996252154885,-2946.42071955013,-51.1186079282602,1,2
3,A274,1,DIRECT,0,0,-1574.65981391307,298.460551002785,2855.46447150688,232.462995940462,202.716371570795,-1805.55904293842,1,1
3,A275,1,DIRECT,0,0,-1561.9368141303,4624.04884276696,3593.21278741863,3426.54560476326,4962.26087065698,3618.8210005628,1,1
3,A276,1,DIRECT,0,0,-1548.58886727104,-98.2144255899202,-4227.9844913351,-768.385068247016,4808.10762137702,-4793.03847409661,1,1
3,A277,1,BOUNDARY_EVENT,0,2125.65013170616,-1538.64137353927,-650.382714172144,2840.70790805912,1758.47884087487,-793.248857021624,6596.84788906741,1,1
3,A278,1,DIRECT,0,0,-1489.57061795279,4386.19018971233,1992.54195980958,1540.97012933524,550.103182441659,943.609525533649,1,1
3,A279,1,BOUNDARY_EVENT,0,881.262725683096,-1465.67232088247,-2716.32934866515,2555.56071368742,993.322869022494,-5488.62398563444,-801.182514779062,1,1
3,A280,1,DIRECT,0,0,-1462.5326550549,-2061.1894796973,4271.08530302224,3482.02142277178,-1913.35280985366,4998.77293552472,1,1
3,A281,1,BOUNDARY_EVENT,0,1739.64513987755,-1410.4247519827,-1801.71988954496,2327.68588257511,-439.686213597374,-6706.52358066054,2303.86484749095,1,1
3,A282,1,DIRECT,0,0,-1370.47673295522,544.724842807719,-2522.27527979119,3254.3599382504,1055.73116491742,-692.040785679673,1,1
3,A283,1,BOUNDARY_EVENT,3920.0577004973,0,-2746.01690991268,-6380.11516771922,-6680.97963032264,-962.579873953287,-2230.1399563896,-4536.90451873769,1,3
3,A284,1,DIRECT,0,0,-1289.85348481225,-922.684354973808,2795.09947323115,2697.27621127285,-1616.50014374302,-141.125388364235,1,1
3,A285,1,DIRECT,0,0,-1287.5492143397,510.037087201225,-3113.48050250706,1991.96950774375,3481.76950960515,-786.773954371387,1,1
3,A286,1,DIRECT,0,0,-1195.86508286475,1713.51827928881,-2864.80604719042,3280.3796441118,-513.312515087985,-2931.57248658817,1,1
3,A287,1,DIRECT,0,0,-1191.06447425374,4854.01252903279,3310.70161072481,3250.65348246953,2564.3602456412,3141.48573061371,1,1
3,A288,1,DIRECT,0,0,-1172.37821295477,3442.62672615013,-67.954334003678,3798.65040662973,3948.14092733008,-250.518995636845,1,1
3,A289,1,DIRECT,0,0,-1164.21722372438,4444.28286971334,3053.98346259342,726.959080512002,2620.85584286194,-1200.2574878045,1,1
3,A290,1,BOUNDARY_EVENT,3936.06202969233,0,-3767.53791624576,756.65851375922,-7429.49540314996,-428.855427418372,-1323.86186994544,-4343.29479855752,1,2
3,A291,1,DIRECT,0,0,-1122.31996570061,-2622.92397988768,-1872.3566919596,2775.91924704288,-149.022610723488,-3791.61255188984,1,1
3,A292,1,BOUNDARY_EVENT,0,4335.42819571237,-1115.62918680786,-2644.33441256991,-4686.32069539784,810.181279259431,1320.71336413672,-7046.33132614073,1,1
3,A293,1,DIRECT,0,0,-1061.35395684506,-3390.18109115154,-2144.22934907679,3325.6147854483,-4782.55634713434,-4097.63570738216,1,1
3,A294,1,DIRECT,0,0,-1042.35387041865,-3835.56683670731,1322.40942771576,297.191363687103,-3081.76415771512,-3435.46825954447,1,1
3,A295,1,BOUNDARY_EVENT,152.070434873646,0,-1141.59646748062,-5078.96038859851,-2253.1035908447,2558.25111562526,-2482.78222076087,-4391.09020975249,1,2
3,A296,1,DIRECT,0,0,-1021.46911361414,4270.80141946141,-2415.39333624588,3776.25490871123,3333.24044315314,-3465.54743032255,1,1
3,A297,1,BOUNDARY_EVENT,3033.56863634445,0,-2470.45984035822,6136.62825902396,5493.0152020068,-59.3396500873241,4263.21052024876,1533.62062655584,1,3
3,A298,1,DIRECT,0,0,-1001.0229248571,-1870.25182089103,120.667151387046,3968.80440840674,-1600.3748282402,-356.80817402925,1,1
3,A299,1,DIRECT,0,0,-950.257296144078,1499.49936863303,2966.68000651468,2461.7418969606,-459.051505773072,-119.148890008285,1,1
3,A300,1,BOUNDARY_EVENT,3930.02113943689,0,-1630.79438494194,8372.2454599757,-2431.43756672781,-763.662178220516,4081.87991189255,-4848.22162822102,1,2
3,A301,1,BOUNDARY_EVENT,0,1341.3685670014,-943.883047879913,-1796.63283259212,-2999.87574297452,1410.40281713073,-6174.45446627116,-3540.2606146196,1,1
3,A302,1,BOUNDARY_EVENT,0,3545.89903509446,-939.621197616654,-3684.98516091987,-605.647591962363,-751.984807019841,-8206.73045515241,-2731.35031788846,1,1
3,A303,1,DIRECT,0,0,-924.116992474872,-1871.61122667849,-1439.10685171816,3252.41366437023,163.48285637705,408.860611616995,1,1
3,A304,1,BOUNDARY_EVENT,2801.99766413508,0,-2520.59504579702,-7295.53527350208,2786.33384317136,332.497919081818,-3199.28761618887,2502.4048666386,1,2
3,A305,1,DIRECT,0,0,-910.643496863629,-450.056741007482,-1105.08540016829,4080.52349906419,-697.387397598801,-940.526702218454,1,1
3,A306,1,DIRECT,0,0,-908.524734493589,3603.37968043794,1710.26256478597,3956.85337702761,3624.65202077418,2862.4966206388,1,1
3,A307,1,BOUNDARY_EVENT,1454.10096490554,0,-939.621197616653,6315.01483908013,-605.647591962359,-751.984807019842,1793.26954484759,-2731.35031788847,1,2
3,A308,1,BOUNDARY_EVENT,664.57180428763,0,-1115.62918680786,-2644.33441256991,5313.67930460216,810.181279259444,1320.71336413673,2953.66867385928,1,2
3,A309,1,DIRECT,0,0,-816.786552340955,1153.60241984912,3248.23555409033,3846.87436003794,1929.17934483832,4875.73281300462,1,1
3,A310,1,BOUNDARY_EVENT,3260.35486012244,0,-1410.4247519827,8198.28011045503,2327.6858825751,-439.686213597374,3293.47641933945,2303.86484749095,1,2
3,A311,1,BOUNDARY_EVENT,0,1726.9768992687,-775.312506684465,1207.43249816536,3820.471398528,2748.22555484773,4263.22290114178,5622.36610744169,1,1
3,A312,1,DIRECT,0,0,-720.662959498911,1395.74107118604,-3368.76689505706,4131.43149099703,2501.62059165755,-3852.71929939884,1,1
3,A313,1,DIRECT,0,0,-704.26011590517,1397.35574361483,-2062.10024317056,4274.26865519084,1541.76761242385,-2501.86891817634,1,1
3,A314,1,BOUNDARY_EVENT,0,206.495820120316,-658.666884309651,-2631.64145942732,2307.07644646147,-220.920713262763,-5102.02476535376,-2017.91888434916,1,1
3,A315,1,BOUNDARY_EVENT,3042.81663141003,0,-2392.33093833262,7211.32687104353,-153.262345847913,469.851244695014,3577.64278995776,1745.22472285259,1,2
3,A316,1,DIRECT,0,0,-628.303131437458,3941.83493952219,-2970.13746682894,3448.15566079556,3483.4251532117,-111.406247731752,1,1
3,A317,1,BOUNDARY_EVENT,0,2370.38205526125,-611.897627660977,-1832.7227813926,3058.5871537184,533.822001779337,1339.12726701702,6750.02234902104,1,1
3,A318,1,DIRECT,0,0,-600.293524099337,2058.66606159803,544.869717003619,3535.89127867356,-549.669822608702,-498.470684049675,1,1
3,A319,1,DIRECT,0,0,-541.389696544848,-4477.10912074193,229.79011253271,4409.93296649692,-4134.97285589825,-376.301186470811,1,1
3,A320,1,DIRECT,0,0,-533.710007971979,-580.055111920089,-1355.23468988366,2552.91086491322,-2685.61035636179,1967.3258738493,1,1
3,A321,1,BOUNDARY_EVENT,0,1020.81691033837,-514.141679471809,3603.84491387508,-1790.11529514643,2115.63177548291,4951.58707436648,-5823.46162845944,1,1
3,A322,1,DIRECT,0,0,-503.316277716019,-2536.20202748796,434.485855444772,4367.71549417358,-3230.90696665853,-454.577991944181,1,1
3,A323,1,DIRECT,0,0,-465.372955518574,308.12634250627,-2814.46533546512,4220.95132692436,-730.463145720607,-1414.57369868376,1,1
3,A324,1,DIRECT,0,0,-436.455355049266,-1018.12076494026,319.488721381171,3381.58948285985,-2131.10870961898,-2710.98837813888,1,1
3,A325,1,BOUNDARY_EVENT,0,1.01880578100099,-425.685083763202,-2747.83684877655,-2647.37640701039,3243.73882156064,-5000.45899689338,-105.522425985623,1,1
3,A326,1,DIRECT,0,0,-418.74576243275,632.329806281322,-4816.96976636464,3867.1642306188,-1594.10859772961,-3523.15851096216,1,1
3,A327,1,DIRECT,0,0,-414.147359128009,-213.361934866363,-3902.442133719,4392.53058126761,734.006471408728,-4901.61192915214,1,1
3,A328,1,DIRECT,0,0,-403.88275820486,-1325.2405856818,-4191.238712224,631.091769525115,-1223.82665823466,699.420030958747,1,1
3,A329,1,DIRECT,0,0,-397.875958023511,2315.67886379874,-4449.70523441582,828.086612497854,2054.78407850822,390.640795228022,1,1
3,A330,1,BOUNDARY_EVENT,0,418.161469297359,-392.074020409426,-1116.11102244978,-1281.25884910726,2128.60978117055,-5354.46310701638,-2107.40942842213,1,1
3,A331,1,DIRECT,0,0,-381.467276296109,172.279256578303,-1186.26355630822,3962.00297077972,-2303.12253986502,-1267.8243246482,1,1
3,A332,1,BOUNDARY_EVENT,0,3608.4712312289,-371.3647187537,-1299.16849353423,-4433.05606033993,-219.791386921234,3264.50792062441,-6470.18224983566,1,1
3,A333,1,DIRECT,0,0,-368.865902150036,-3149.50771607562,-931.872482803781,3294.3013204958,-3316.50174300868,2467.14485959121,1,1
3,A334,1,BOUNDARY_EVENT,0,1478.20023687317,-330.447858179871,2793.11421678497,-3911.93531027542,4042.54040666104,4661.45590507463,-5456.69191614012,1,1
3,A335,1,BOUNDARY_EVENT,1391.52876877111,0,-371.3647187537,-1299.16849353424,5566.94393966007,-219.791386921234,3264.5079206244,3529.81775016435,1,2
3,A336,1,DIRECT,0,0,-282.135790835826,-1268.68413518342,1519.21346714945,4085.23625867751,983.672379599244,595.659726728388,1,1
3,A337,1,DIRECT,0,0,-270.578233818549,261.710661713484,2529.95981221472,920.427495625266,-1402.39506345766,-2032.0855062674,1,1
3,A338,1,DIRECT,0,0,-203.022377696583,-4050.4016749952,4380.48543607846,4788.13732617284,-3885.56832088296,4133.19051934494,1,1
3,A339,1,DIRECT,0,0,-185.834471623048,-1015.99448022286,3503.63552234271,2622.38106001486,226.556192561225,-442.247566831559,1,1
3,A340,1,DIRECT,0,0,-155.293961348396,2767.08119774224,421.095504509658,4270.51116369474,4550.77926535305,-1072.44733007642,1,1
3,A341,1,DIRECT,0,0,-86.1455555047714,2126.88721944666,-4115.80358825911,878.232853230145,3262.75545695612,657.012942028117,1,1
3,A342,1,BOUNDARY_EVENT,0,3572.56132645472,-81.7282437599506,-3707.73601417115,-1895.37735052434,1809.28949784527,-8234.24916593864,-928.562689997193,1,1
3,A343,1,DIRECT,0,0,-63.0604605725512,-2575.97595484392,2693.87582587505,4526.91315842301,-3415.55032132768,897.419018693707,1,1
3,A344,1,DIRECT,0,0,-38.4408876811713,-4330.4626423527,-3595.37063258734,4911.22760106878,-4967.03507292936,-3286.24704548102,1,1
3,A345,1,BOUNDARY_EVENT,2629.61794473876,0,-611.897627660978,-1832.72278139261,-6941.41284628161,533.822001779335,1339.12726701702,-3249.97765097897,1,2
3,A346,1,BOUNDARY_EVENT,0,4172.78665550132,-2.83675374090944,1276.58331143327,-4501.5357393613,1685.48554287637,-2338.92868318993,-7514.44809113669,1,1
3,A347,1,DIRECT,0,0,92.0145236920653,2387.73542071801,1936.39342771548,3128.88296811596,-405.599433226992,4760.34640979547,1,1
3,A348,1,DIRECT,0,0,106.998054848587,-132.056937913214,-3311.95882972781,1456.99076751935,1058.32567570105,1352.85723405656,1,1
3,A349,1,BOUNDARY_EVENT,4332.51149395308,0,-3941.62191782658,-2541.21008300392,-5613.85709336985,754.381618800539,-4105.07590102375,-4905.42608952068,1,2
3,A350,1,BOUNDARY_EVENT,0,3843.49710319745,156.891365494355,4807.07204571865,4591.63849545779,4201.02333156296,5641.17265547393,1772.1930156111,1,1
3,A351,1,BOUNDARY_EVENT,0,62.0943457354679,211.148240821421,1136.46844059657,-2525.87633098532,5060.21998750696,2334.9346924017,-2749.88936359783,1,1
3,A352,1,BOUNDARY_EVENT,0,3004.53900865856,231.672702700437,3630.53732214301,-763.977686007768,3687.49791492892,7061.98169464455,-1896.4359064086,1,1
3,A353,1,DIRECT,0,0,254.41793273461,-4059.37458782871,2455.57122246777,1528.4648257635,769.288514533416,2208.95987185719,1,1
3,A354,1,BOUNDARY_EVENT,827.213344498678,0,-2.83675374091081,1276.58331143327,5498.4642606387,1685.48554287638,-2338.92868318992,2485.5519088633,1,2
3,A355,1,BOUNDARY_EVENT,2874.34986829384,0,-1538.64137353927,-650.382714172145,-7159.29209194088,1758.47884087487,-793.248857021623,-3403.15211093259,1,2
3,A356,1,BOUNDARY_EVENT,3707.37065546016,0,-2793.92468518925,6883.81439828965,-513.773974660912,1464.97649824839,4343.18038383631,-1151.6920840732,1,2
3,A357,1,DIRECT,0,0,383.107705224529,-3933.65443276843,3435.6812403306,3773.68094695761,-310.867463698459,2819.70423655496,1,1
3,A358,1,DIRECT,0,0,406.992942192289,-3542.14741296542,4705.67555745157,3186.65675752132,-1440.87990592643,1119.85013816348,1,1
3,A359,1,BOUNDARY_EVENT,3830.29145697034,0,-2254.24596254164,2436.54255627197,-7574.94185863849,1225.57553846407,3698.52167673884,-4213.65475090074,1,2
3,A360,1,BOUNDARY_EVENT,0,4105.73668694713,423.332418198398,4343.36116556851,-201.674718098,1135.97832618508,8014.75651885563,3116.9081074002,1,1
3,A361,1,BOUNDARY_EVENT,3983.39186299556,0,-3457.83167560648,5770.87375802072,1555.86418738947,1441.91732220165,4803.26401168633,1792.91088590468,1,2
3,A362,1,BOUNDARY_EVENT,1427.43867354529,0,-81.7282437599533,6292.26398582886,-1895.37735052433,1809.28949784527,1765.75083406136,-928.562689997217,1,2
3,A363,1,BOUNDARY_EVENT,0,491.355260888316,492.402131071251,4580.44511070799,3968.11088999173,5491.2411722427,4472.77018582978,3971.89916302633,1,1
3,A364,1,DIRECT,0,0,494.068620001137,942.193442097078,2484.59737919321,3857.25553069977,4186.36553741314,705.743472972127,1,1
3,A365,1,BOUNDARY_EVENT,0,3932.06995656889,496.859678960925,712.458250662728,-4286.60260672017,4129.08378437841,-94.2130848114811,-7626.69682762898,1,1
3,A366,1,BOUNDARY_EVENT,4466.33871196905,0,-3048.36888233806,-2547.3639288818,-7701.66205327514,923.460774613493,-2269.61120961485,-4677.19142139591,1,2
3,A367,1,BOUNDARY_EVENT,0,496.672458331413,532.308645355847,1283.98753616482,3280.54272597601,5492.74213959461,701.842661514543,3045.58125221352,1,1
3,A368,1,BOUNDARY_EVENT,894.263313052873,0,423.332418198398,-5656.63883443149,-201.674718098001,1135.97832618508,-1985.24348114437,3116.90810740019,1,2
3,A369,1,BOUNDARY_EVENT,4118.73727431691,0,-1465.67232088248,7283.67065133484,2555.56071368743,993.322869022494,4511.37601436557,-801.18251477906,1,2
3,A370,1,DIRECT,0,0,565.209734297242,633.01202140712,3085.50967980725,3522.52757176336,970.653529289325,-931.985736538582,1,1
3,A371,1,BOUNDARY_EVENT,3696.90963175141,0,-2556.99566448664,-5557.62079356864,-3160.32796331037,1716.83020877823,-4803.449270441,-677.257743055791,1,2
3,A372,1,DIRECT,0,0,622.398518405673,2145.01866127435,2978.00711759627,1861.07804864094,1944.07693344368,-1861.96141984202,1,1
3,A373,1,DIRECT,0,0,668.604709862218,-1843.80610746591,1098.49883344741,3594.72932523208,-130.067116783526,-2575.85735602872,1,1
3,A374,1,BOUNDARY_EVENT,0,703.657841629244,744.523834814451,1840.10995910313,-1515.10522800037,5696.964781463,1847.3209924815,-827.154160731464,1,1
3,A375,1,BOUNDARY_EVENT,0,4088.5053368656,757.860120215932,-4541.93098739454,-1391.3961700317,5073.80920286162,-7054.66655860611,-1633.76668221892,1,1
3,A376,1,BOUNDARY_EVENT,3658.6314329986,0,-943.883047879906,8203.36716740788,-2999.87574297452,1410.40281713073,3825.54553372884,-3540.2606146196,1,2
3,A377,1,DIRECT,0,0,795.178926303391,-2265.60079922479,-2290.95730866955,4375.56717019288,665.520410398012,-4185.51490281054,1,1
3,A378,1,BOUNDARY_EVENT,0,458.375122319732,806.518284429546,2527.15196887878,4996.79605034444,3391.81054572472,5249.5785207435,1694.57594965622,1,1
3,A379,1,DIRECT,0,0,865.062607610237,4615.61376860144,1397.25611195393,3959.30677832254,2720.58144630926,4837.38772418635,1,1
3,A380,1,DIRECT,0,0,944.769247035697,3429.39133366972,-1769.06720844637,3992.39449337547,-471.284012373614,-1064.28908545856,1,1
3,A381,1,BOUNDARY_EVENT,0,831.635453761808,958.792037666284,-879.348926666641,-4810.58496730686,5806.26628986523,-2022.79385410491,-4369.53273436392,1,1
3,A382,1,BOUNDARY_EVENT,22.0345208612689,0,978.797473355521,-5020.72475238267,-3644.30726399944,2409.08897076284,-317.933048138722,-4559.73963121102,1,2
3,A383,1,BOUNDARY_EVENT,0,3485.86689700153,1001.72112666501,-3492.79544373779,3262.43978050237,1394.08758069983,-8469.91586095031,3535.05841213711,1,1
3,A384,1,DIRECT,0,0,1002.39598117343,-4014.10029880713,1094.16799460625,3499.80247603267,-619.434814750036,3784.74545135904,1,1
3,A385,1,DIRECT,0,0,1005.10802619205,196.204502359582,-1972.62336370054,3062.99599368352,-1826.00529473745,2110.97365973096,1,1
3,A386,1,BOUNDARY_EVENT,0,690.711020866488,1012.94925318949,3316.58486137686,-3012.16634408452,5639.06131728713,2198.50476408576,-4544.80591895259,1,1
3,A387,1,DIRECT,0,0,1023.47987152438,-4386.14471858764,3623.31623564462,2842.29276522477,-3797.61979296937,-996.809094867012,1,1
3,A388,1,BOUNDARY_EVENT,0,919.407116503294,1034.7078292861,3820.47445882237,3290.55746507901,5893.42846612159,2850.17217161023,3962.38128470717,1,1
3,A389,1,BOUNDARY_EVENT,0,95.6989266344144,1051.01118043376,3708.3829333319,632.90013712865,5077.05766543905,773.514833941854,1054.20636751124,1,1
3,A390,1,BOUNDARY_EVENT,88.129833288287,0,1029.38407740025,-5071.62526369451,3959.27349642597,3424.32782395823,-1008.00338776219,2300.59278565999,1,2
3,A391,1,BOUNDARY_EVENT,1156.50289680254,0,156.891365494354,-5192.92795428135,4591.63849545778,4201.02333156298,-4358.82734452606,1772.19301561112,1,2
3,A392,1,BOUNDARY_EVENT,1514.13310299848,0,1001.72112666501,6507.20455626221,3262.43978050237,1394.08758069982,1530.08413904969,3535.05841213711,1,2
3,A393,1,BOUNDARY_EVENT,0,804.902585300457,1195.37898799255,-3347.19192764941,-4035.17894862004,5729.9828790442,-3898.40520002173,-2002.07012722856,1,1
3,A394,1,DIRECT,0,0,1264.70298217998,-1415.80394084898,4551.81403118693,3397.58477766525,3061.02806532083,3912.4468166528,1,1
3,A395,1,BOUNDARY_EVENT,1067.93004343112,0,496.859678960922,712.458250662729,5713.39739327984,4129.0837843784,-94.2130848114791,2373.30317237102,1,2
3,A396,1,BOUNDARY_EVENT,0,304.458878874628,1279.67638853253,1669.55766104041,378.06144762305,2158.00633558242,1591.17742255464,5299.68648843328,1,1
3,A397,1,DIRECT,0,0,1292.77038055592,2549.40480193222,-3104.88593942965,2666.86445734986,1273.81108064308,1530.27599154186,1,1
3,A398,1,BOUNDARY_EVENT,0,981.387976262607,1324.27827172855,-4469.59705159468,4630.74058319824,5897.65050393144,-2841.41616101725,3433.53825557184,1,1
3,A399,1,BOUNDARY_EVENT,0,4087.29525463526,1325.22768636215,-2584.48341698145,-4372.3883568322,4868.58396922642,-1794.90668184373,-7810.5848073009,1,1
3,A400,1,BOUNDARY_EVENT,0,4394.93182014722,1351.85435908598,4559.32913990164,2603.46126235044,4691.30334014605,8200.82669977644,3369.9963393839,1,1
3,A401,1,BOUNDARY_EVENT,0,3660.47736362298,1388.23379378314,-2412.71707588015,-4610.4379747046,1703.26033903741,-7186.21989755403,-6064.54563483732,1,1
3,A402,1,BOUNDARY_EVENT,0,1133.87485420103,1390.07309007338,650.083027888496,1952.36995680637,6058.73586454313,-1135.38813308892,1827.14762813308,1,1
3,A403,1,BOUNDARY_EVENT,0,1222.58033939938,1419.93383280489,-2237.29236449688,-3963.72843475643,6158.7059164789,-642.904872072399,-3919.37008726386,1,1
3,A404,1,DIRECT,0,0,1458.74307874793,-3341.53860868994,-785.100297677509,4570.36314986726,-2238.73326115861,2970.11486239836,1,1
3,A405,1,DIRECT,0,0,1458.90090187067,4790.72702281352,1077.24372965009,4937.82698629505,2307.04390686284,3671.15804563146,1,1
3,A406,1,BOUNDARY_EVENT,0,2941.61219685432,1468.51011214792,-1375.25243452281,-3332.68098216493,3704.70262669963,521.179258242848,-7382.74145980436,1,1
3,A407,1,BOUNDARY_EVENT,0,3629.47613512389,1472.63083146869,-3691.5600927685,5000,1787.65737672292,-8465.06291444238,3545.89233986728,1,1
3,A407,2,EVENT_INTERVAL_REPRESENTATIVE,1814.73806756195,1814.73806756195,1358.29269867561,-1959.02863554731,5527.76490503525,1673.31924392985,-6732.53145722119,4073.65724490254,1,2
3,A407,3,BOUNDARY_EVENT,3629.47613512389,0,1243.95456588254,-226.497178326117,6055.52981007051,1558.98111113677,-5000,4601.42214993779,1,2
3,A408,1,BOUNDARY_EVENT,3273.0231007313,0,-775.312506684476,1207.43249816537,-6179.52860147199,2748.22555484774,4263.22290114178,-4377.63389255832,1,2
3,A409,1,DIRECT,0,0,1540.90076270817,-4926.41172089898,-254.469495786169,4418.33125602811,-4548.88207826306,-4326.06195145309,1,1
3,A410,1,BOUNDARY_EVENT,0,997.002162699675,1544.6530312542,5000,-1435.58005570366,5860.60211389989,2487.26442878842,-1677.95056789084,1,1
3,A410,2,EVENT_INTERVAL_REPRESENTATIVE,498.501081349838,498.501081349838,1114.35197430426,5250.52027987904,-1411.41566322114,5430.30105694994,2737.78470866746,-1653.78617540831,1,2
3,A410,3,BOUNDARY_EVENT,997.002162699675,0,684.050917354314,5501.04055975807,-1387.25127073861,5000,2988.30498854649,-1629.62178292579,1,2
3,A411,1,BOUNDARY_EVENT,0,444.896097016428,1549.12759581782,-1814.93600226961,-2644.84019768204,5337.04602499116,-3955.8395060977,-181.467273980566,1,1
3,A412,1,BOUNDARY_EVENT,2710.04650125313,0,1388.23379378314,7587.28292411985,5389.56202529539,1703.26033903739,2813.78010244596,3935.45436516269,1,3
3,A413,1,BOUNDARY_EVENT,0,360.058500209911,1574.93897247575,350.248784313318,-991.22432516025,5265.78402696534,2604.11752410441,-3500.75386026086,1,1
3,A414,1,BOUNDARY_EVENT,3979.18308966162,0,-514.141679471808,3603.84491387508,8209.88470485357,2115.63177548291,4951.58707436648,4176.53837154056,1,2
3,A415,1,BOUNDARY_EVENT,482.95700089821,0,1414.8263483411,5071.56935804512,-5362.20877014337,3251.13420872606,2320.90203147463,-1612.30174457247,1,3
3,A416,1,BOUNDARY_EVENT,0,1521.29921475044,1608.62745335126,213.044832449734,2413.27886626429,6483.10898540611,-899.924652030992,2440.27368559865,1,1
3,A417,1,BOUNDARY_EVENT,0,3731.70504944882,1610.76934659088,-3979.80019859528,2246.94024709132,3956.01334515131,-8001.7345324084,4070.08993971437,1,1
3,A418,1,BOUNDARY_EVENT,1995.46099134145,0,231.672702700443,-6369.462677857,-763.97768600776,3687.49791492891,-2938.01830535544,-1896.43590640861,1,2
3,A419,1,BOUNDARY_EVENT,0,1570.71075645864,1646.5781058286,-493.065215503701,477.228413794834,6535.96138034701,-1273.966712095,-218.561818589242,1,1
3,A420,1,BOUNDARY_EVENT,0,3073.71165432706,1677.12793584843,4468.84512425212,1611.97860567496,6394.52898007585,5847.54545471153,692.569672330721,1,1
3,A421,1,BOUNDARY_EVENT,365.126382518919,0,1642.24313785464,-2184.01401063254,-5275.88751441902,2222.6813460659,1039.34020203186,-1497.91463122529,1,2
3,A422,1,BOUNDARY_EVENT,0,1594.67885104065,1712.18261113632,4203.87659559688,3212.89182525608,6539.65298036775,4970.55812487301,4265.37900658389,1,1
3,A423,1,BOUNDARY_EVENT,0,4434.94541215416,1714.24096612677,-4509.69307651047,4366.8980464371,3858.8603322988,-8848.27322465799,3110.98002668419,1,1
3,A424,1,BOUNDARY_EVENT,0,1449.74147858904,1730.0577830437,-2707.11417112629,-160.856788314695,5532.67270401177,-5936.29567304472,174.563232702058,1,1
3,A425,1,BOUNDARY_EVENT,605.06817985279,0,1351.85435908598,-5440.67086009837,2603.46126235043,4691.30334014602,-1799.17330022355,3369.99633938397,1,2
3,A426,1,BOUNDARY_EVENT,0,4325.68079732697,1762.12901542166,-1726.8632933773,-4626.03536550674,5811.26499508076,-770.048269359143,-7398.94048974796,1,1
3,A427,1,BOUNDARY_EVENT,0,2329.6597781678,1828.82464848207,-2792.90530448755,-2844.97552689135,3356.6154178603,-266.301848361812,-6880.08771126692,1,1
3,A428,1,BOUNDARY_EVENT,0,561.718304811161,1836.78620348649,1880.8920296112,3275.3431747825,5400.34301866395,-1583.8638820847,2730.79813773729,1,1
