Group,MediumID,RawLength,R1CandidateCount,R1Status,R2CandidateCount,R2Status,R3CandidateCount,R3Status,SelectedForVisualization
3,A343,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A344,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A345,2370.38205526124,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A346,827.213344498678,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A347,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A348,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A349,667.488506046921,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A350,1156.50289680255,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A351,4937.90565426453,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A352,1995.46099134144,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A353,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A354,4172.78665550132,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A355,2125.65013170616,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A356,1292.62934453984,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A357,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A358,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A359,1169.70854302966,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A360,894.26331305287,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A361,1016.60813700445,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A362,3572.56132645471,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A363,4508.64473911168,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A364,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A365,1067.93004343111,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A366,533.66128803095,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A367,4503.32754166859,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A368,4105.73668694713,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A369,881.262725683091,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A370,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A371,1303.09036824859,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A372,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A373,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A374,4296.34215837076,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A375,911.494663134396,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A376,1341.3685670014,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A377,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A378,4541.62487768027,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A379,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A380,5000.00000000001,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A381,4168.36454623819,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A382,4977.96547913873,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A383,1514.13310299847,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A384,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A385,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A386,4309.28897913351,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A387,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A388,4080.59288349671,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A389,4904.30107336559,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A390,4911.87016671171,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A391,3843.49710319746,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A392,3485.86689700153,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A393,4195.09741469954,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A394,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A395,3932.06995656888,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A396,4695.54112112537,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A397,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A398,4018.61202373739,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A399,912.704745364744,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A400,605.068179852784,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A401,1339.52263637702,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A402,3866.12514579897,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A403,3777.41966060062,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A404,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A405,4999.99999999999,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A406,2058.38780314568,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A407,1370.52386487611,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A408,1726.9768992687,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A409,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A410,4002.99783730032,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A411,4555.10390298357,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A412,2289.95349874687,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A413,4639.94149979009,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A414,1020.81691033838,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A415,4517.04299910179,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A416,3478.70078524956,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A417,1268.29495055118,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A418,3004.53900865855,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A419,3429.28924354136,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A420,1926.28834567294,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A421,4634.87361748108,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A422,3405.32114895935,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A423,565.054587845842,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A424,3550.25852141096,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A425,4394.93182014721,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A426,674.319202673029,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A427,2670.3402218322,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A428,4438.28169518884,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A429,3164.97109680155,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A430,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A431,3738.11773349679,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A432,4434.94541215416,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A433,1018.09999875675,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A434,4087.29525463526,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A435,3392.20276373514,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A436,4694.60360116403,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A437,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A438,644.708591127967,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A439,3731.70504944882,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A440,656.612880149495,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A441,4085.29670989942,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A442,1140.02731766198,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A443,3159.53961503674,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A444,3948.06644981402,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A445,3323.90535787994,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A446,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A447,2649.4309333865,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A448,2941.61219685432,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A449,4129.57261625149,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A450,2502.87175150866,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A451,4102.12197558475,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A452,2502.40172362162,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A453,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A454,2782.1878034517,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A455,3440.24766298556,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A456,2502.15905539493,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A457,3859.97268233801,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A458,2329.6597781678,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A459,4188.03275943499,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A460,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A461,2314.3239712419,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A462,3528.7768458041,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A463,2424.22470404117,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A464,2694.22579578813,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A465,1478.20023687318,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A466,2280.39609365513,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A467,4353.87207481267,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A468,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A469,2288.39955989747,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A470,2283.00437946937,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A471,2437.3543625018,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A472,3833.53100532821,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A473,1894.71353463894,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A474,939.722531126788,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A475,897.878024415251,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A476,4632.08996543516,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A477,1808.25933949856,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A478,2118.58631190606,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A479,1887.05459794778,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A480,2234.71193815159,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A481,1923.21254301424,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A482,1897.59503084703,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A483,4630.17824695822,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A484,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A485,1557.90756635058,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A486,3177.86105319443,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A487,5000,1,DIRECT_5000,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A488,1595.64251519556,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A489,1673.94697484988,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A490,1490.06942095495,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A491,1567.74408518393,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A492,1086.37897171852,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A493,3105.28646536107,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A494,3913.62102828149,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A495,646.127925187326,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A496,1512.89274587724,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,5,AMBIGUOUS,0
3,A497,1649.93993334928,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A498,1209.48823648581,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A499,1148.58733283153,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A500,1639.95347962273,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A501,1600.14228195965,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A502,1141.4659969434,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A503,1181.61633666392,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A504,1288.44457259974,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A505,1463.45856285631,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A506,1034.27501952959,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A507,1031.10633016776,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A508,1571.82766753958,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A509,1065.53029507632,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A510,2091.06626069915,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A511,1308.64464129011,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,5,AMBIGUOUS,0
3,A512,963.4633560579,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A513,1261.8822665032,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A514,911.292016089822,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A515,1274.20891334185,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A516,806.481531517574,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A517,907.509694121695,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A518,584.986327155286,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A519,911.969797272547,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A520,1549.95603994324,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A521,1334.31573317426,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A522,1136.35422869052,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A523,679.335134766083,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A524,2784.27512744999,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A525,657.818778121276,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A526,616.116399103731,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A527,749.338315130985,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,3,AMBIGUOUS,0
3,A528,608.784304055118,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A529,1722.13766497526,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A530,831.340044694939,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A531,1587.28211237536,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A532,914.372872457019,0,NO_ENDPOINT_UNWRAP,2,AMBIGUOUS,5,AMBIGUOUS,0
3,A533,1184.47771030474,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A534,525.697382049068,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
3,A535,577.203678034865,0,NO_ENDPOINT_UNWRAP,1,UNIQUE_RECONSTRUCTION,1,UNIQUE_RECONSTRUCTION,0
