Scope,Group,MediumID,PieceIndex,LeftContact,RightContact,DirectElectrodeCharged,ActivatedByGeometry,InheritedFromSameMedium,PieceCharged,ChargeSource
UNIQUE_ONLY_LOWER_BOUND,3,A260,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A261,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A262,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A263,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A263,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A264,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A265,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A266,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A267,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A267,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A268,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A268,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A269,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A269,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A269,3,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A270,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A271,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A271,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A272,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A272,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A273,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A273,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A274,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A275,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A276,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A277,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A277,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A278,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A279,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A279,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A280,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A281,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A281,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A282,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A283,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A283,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A283,3,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A284,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A285,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A286,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A287,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A288,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A289,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A290,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A290,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A291,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A292,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A292,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A293,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A294,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A295,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A295,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A296,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A297,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A297,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A297,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A298,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A299,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A300,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A300,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A301,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A301,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A302,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A302,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A303,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A304,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A304,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A305,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A306,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A307,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A307,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A308,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A308,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A309,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A310,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A310,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A311,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A311,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A312,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A313,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A314,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A314,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A315,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A315,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A316,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A317,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A317,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A318,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A319,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A320,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A321,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A321,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A322,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A323,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A324,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A325,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A325,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A326,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A327,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A328,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A329,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A330,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A330,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A331,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A332,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A332,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A333,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A334,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A334,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A335,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A335,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A336,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A337,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A338,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A339,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A340,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A341,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A342,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A342,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A343,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A344,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A345,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A345,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A346,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A346,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A347,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A348,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A349,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A349,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A350,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A350,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A351,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A351,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A352,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A352,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A353,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A354,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A354,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A355,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A355,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A356,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A356,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A357,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A358,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A359,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A359,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A360,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A360,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A361,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A361,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A362,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A362,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A363,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A363,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A364,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A365,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A365,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A366,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A366,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A367,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A367,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A368,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A368,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A369,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A369,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A370,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A371,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A371,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A372,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A373,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A374,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A374,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A375,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A375,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A375,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A376,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A376,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A377,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A378,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A378,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A379,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A380,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A381,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A381,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A382,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A382,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A383,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A383,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A384,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A385,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A386,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A386,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A387,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A388,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A388,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A389,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A389,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A390,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A390,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A391,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A391,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A392,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A392,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A393,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A393,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A394,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A395,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A395,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A396,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A396,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A397,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A398,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A398,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A399,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A399,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A400,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A400,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A401,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A401,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A401,3,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A402,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A402,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A403,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A403,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A404,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A405,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A406,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A406,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A408,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A408,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A409,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A411,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A411,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A412,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A412,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A412,3,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A413,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A413,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A414,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A414,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A415,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A415,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A415,3,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A416,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A416,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A417,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A417,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A418,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A418,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A419,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A419,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A420,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A420,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A420,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A421,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A421,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A422,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A422,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A423,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A423,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A424,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A424,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A424,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A425,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A425,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A426,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A426,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A426,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A427,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A427,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A428,1,0,1,1,0,0,1,DIRECT_ELECTRODE
