Group,MediumID,ExcelRow,RawLength,Explicit729ValidCount,Relative27ValidCount,PhysicalCandidateCount,Status,SelectedKx,SelectedKy,SelectedKz,UnwrappedLength,PieceCount,BoundaryEventSequence,MaxConsistencyError,NearestKx,NearestKy,NearestKz,NearestLengthError
3,A314,316,4793.50417987968,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-206.495820120317
3,A315,317,1957.18336858997,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3042.81663141003
3,A316,318,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,4.2632564145606e-14,0,0,0,0
3,A317,319,2629.61794473875,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2370.38205526125
3,A318,320,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,4.54747350886464e-13,0,0,0,3.63797880709171e-12
3,A319,321,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,9.09494701772928e-13,0,0,0,-9.09494701772928e-13
3,A320,322,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,1.81898940354586e-12
3,A321,323,3979.18308966163,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1020.81691033837
3,A322,324,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-4.54747350886464e-12
3,A323,325,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,3.63797880709171e-12
3,A324,326,5000.00000000001,27,1,1,UNIQUE,0,0,0,5000.00000000001,1,NONE,0,0,0,0,6.3664629124105e-12
3,A325,327,4998.981194219,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1.01880578100099
3,A326,328,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,4.54747350886464e-13,0,0,0,2.72848410531878e-12
3,A327,329,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-1.81898940354586e-12
3,A328,330,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,-1.81898940354586e-12
3,A329,331,5000,27,1,1,UNIQUE,0,0,0,5000.00000000001,1,NONE,3.97903932025656e-13,0,0,0,5.45696821063757e-12
3,A330,332,4581.83853070264,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-418.161469297359
3,A331,333,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,4.54747350886464e-13,0,0,0,0
3,A332,334,1391.5287687711,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3608.4712312289
3,A333,335,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,4.54747350886464e-12
3,A334,336,3521.79976312683,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1478.20023687317
3,A335,337,3608.47123122889,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1391.52876877111
3,A336,338,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,-4.54747350886464e-12
3,A337,339,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,0
3,A338,340,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,4.54747350886464e-12
3,A339,341,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.70530256582424e-13,0,0,0,3.63797880709171e-12
3,A340,342,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,4.54747350886464e-12
3,A341,343,4999.99999999999,27,1,1,UNIQUE,0,0,0,4999.99999999999,1,NONE,3.41060513164848e-13,0,0,0,-5.45696821063757e-12
3,A342,344,1427.43867354528,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3572.56132645472
3,A343,345,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,0
3,A344,346,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-1.81898940354586e-12
3,A345,347,2370.38205526124,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2629.61794473876
3,A346,348,827.213344498678,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4172.78665550132
3,A347,349,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,1.81898940354586e-12
3,A348,350,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,0
3,A349,351,667.488506046921,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4332.51149395308
3,A350,352,1156.50289680255,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3843.49710319745
3,A351,353,4937.90565426453,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-62.0943457354688
3,A352,354,1995.46099134144,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3004.53900865856
3,A353,355,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,-2.72848410531878e-12
3,A354,356,4172.78665550132,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-827.213344498678
3,A355,357,2125.65013170616,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2874.34986829384
3,A356,358,1292.62934453984,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3707.37065546016
3,A357,359,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,-1.81898940354586e-12
3,A358,360,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,0
3,A359,361,1169.70854302966,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3830.29145697034
3,A360,362,894.26331305287,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4105.73668694713
3,A361,363,1016.60813700444,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3983.39186299556
3,A362,364,3572.56132645471,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1427.43867354529
3,A363,365,4508.64473911168,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-491.355260888316
3,A364,366,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,3.63797880709171e-12
3,A365,367,1067.93004343111,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3932.06995656889
3,A366,368,533.66128803095,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4466.33871196905
3,A367,369,4503.32754166859,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-496.672458331413
3,A368,370,4105.73668694713,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-894.263313052873
3,A369,371,881.262725683091,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4118.73727431691
3,A370,372,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,1.81898940354586e-12
3,A371,373,1303.09036824859,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3696.90963175141
3,A372,374,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-2.72848410531878e-12
3,A373,375,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,4.54747350886464e-12
3,A374,376,4296.34215837076,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-703.657841629244
3,A375,377,911.494663134396,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4088.5053368656
3,A376,378,1341.3685670014,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3658.6314329986
3,A377,379,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,0
3,A378,380,4541.62487768027,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-458.375122319732
3,A379,381,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-9.09494701772928e-13
3,A380,382,5000.00000000001,27,1,1,UNIQUE,0,0,0,5000.00000000001,1,NONE,1.13686837721616e-13,0,0,0,7.27595761418343e-12
3,A381,383,4168.36454623819,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-831.635453761807
3,A382,384,4977.96547913873,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-22.0345208612698
3,A383,385,1514.13310299847,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3485.86689700153
3,A384,386,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,9.09494701772928e-13
3,A385,387,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,0
3,A386,388,4309.28897913351,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-690.711020866489
3,A387,389,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,3.41060513164848e-13,0,0,0,0
3,A388,390,4080.59288349671,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-919.407116503294
3,A389,391,4904.30107336559,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-95.6989266344144
3,A390,392,4911.87016671171,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-88.1298332882861
3,A391,393,3843.49710319746,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1156.50289680254
3,A392,394,3485.86689700152,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1514.13310299847
3,A393,395,4195.09741469954,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-804.902585300457
3,A394,396,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,4.54747350886464e-13,0,0,0,1.81898940354586e-12
3,A395,397,3932.06995656888,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1067.93004343112
3,A396,398,4695.54112112537,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-304.458878874627
3,A397,399,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,4.54747350886464e-13,0,0,0,0
3,A398,400,4018.61202373739,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-981.387976262607
3,A399,401,912.704745364744,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4087.29525463526
3,A400,402,605.068179852784,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4394.93182014722
3,A401,403,1339.52263637702,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3660.47736362298
3,A402,404,3866.12514579897,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1133.87485420103
3,A403,405,3777.41966060062,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1222.58033939938
3,A404,406,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,0
3,A405,407,4999.99999999999,27,1,1,UNIQUE,0,0,0,4999.99999999999,1,NONE,4.54747350886464e-13,0,0,0,-7.27595761418343e-12
3,A406,408,2058.38780314568,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2941.61219685432
3,A407,409,1370.52386487611,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3629.47613512389
3,A408,410,1726.9768992687,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3273.0231007313
3,A409,411,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,2.72848410531878e-12
3,A410,412,4002.99783730032,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-997.002162699676
3,A411,413,4555.10390298357,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-444.896097016428
3,A412,414,2289.95349874687,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2710.04650125313
3,A413,415,4639.94149979009,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-360.058500209911
3,A414,416,1020.81691033838,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3979.18308966162
3,A415,417,4517.04299910179,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-482.957000898211
3,A416,418,3478.70078524956,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1521.29921475044
3,A417,419,1268.29495055118,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3731.70504944882
3,A418,420,3004.53900865855,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1995.46099134145
3,A419,421,3429.28924354136,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1570.71075645864
3,A420,422,1926.28834567294,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3073.71165432706
3,A421,423,4634.87361748108,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-365.126382518919
3,A422,424,3405.32114895935,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1594.67885104065
3,A423,425,565.054587845842,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4434.94541215416
3,A424,426,3550.25852141096,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1449.74147858904
3,A425,427,4394.93182014721,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-605.06817985279
3,A426,428,674.319202673029,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4325.68079732697
3,A427,429,2670.3402218322,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2329.6597781678
3,A428,430,4438.28169518884,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-561.718304811161
3,A429,431,3164.97109680155,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1835.02890319845
3,A430,432,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,5.6843418860808e-14,0,0,0,-9.09494701772928e-13
3,A431,433,3738.11773349679,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1261.88226650321
3,A432,434,4434.94541215416,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-565.05458784584
3,A433,435,1018.09999875675,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3981.90000124325
3,A434,436,4087.29525463526,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-912.704745364737
3,A435,437,3392.20276373514,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1607.79723626486
3,A436,438,4694.60360116403,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-305.396398835969
3,A437,439,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-9.09494701772928e-13
3,A438,440,644.708591127967,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4355.29140887203
3,A439,441,3731.70504944882,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1268.29495055118
3,A440,442,656.612880149495,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4343.3871198505
3,A441,443,4085.29670989942,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-914.703290100577
3,A442,444,1140.02731766198,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3859.97268233802
3,A443,445,3159.53961503674,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1840.46038496326
3,A444,446,3948.06644981402,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1051.93355018598
3,A445,447,3323.90535787994,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1676.09464212006
3,A446,448,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,2.27373675443232e-13,0,0,0,0
3,A447,449,2649.4309333865,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2350.5690666135
3,A448,450,2941.61219685432,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2058.38780314568
3,A449,451,4129.57261625149,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-870.427383748505
3,A450,452,2502.87175150866,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2497.12824849134
3,A451,453,4102.12197558475,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-897.878024415255
3,A452,454,2502.40172362162,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2497.59827637838
3,A453,455,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,-4.54747350886464e-12
3,A454,456,2782.1878034517,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2217.8121965483
3,A455,457,3440.24766298556,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1559.75233701444
3,A456,458,2502.15905539493,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2497.84094460507
3,A457,459,3859.97268233801,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1140.02731766199
3,A458,460,2329.6597781678,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2670.3402218322
3,A459,461,4188.03275943499,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-811.967240565013
3,A460,462,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,3.41060513164848e-13,0,0,0,-2.72848410531878e-12
3,A461,463,2314.3239712419,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2685.6760287581
3,A462,464,3528.7768458041,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1471.2231541959
3,A463,465,2424.22470404117,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2575.77529595883
3,A464,466,2694.22579578813,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2305.77420421187
3,A465,467,1478.20023687318,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3521.79976312682
3,A466,468,2280.39609365513,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2719.60390634487
3,A467,469,4353.87207481267,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-646.127925187327
3,A468,470,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,0,0,0,0,1.81898940354586e-12
3,A469,471,2288.39955989747,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2711.60044010253
3,A470,472,2283.00437946937,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2716.99562053063
3,A471,473,2437.3543625018,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2562.6456374982
3,A472,474,3833.53100532821,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1166.46899467179
3,A473,475,1894.71353463894,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3105.28646536106
3,A474,476,939.722531126788,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4060.27746887321
3,A475,477,897.878024415251,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4102.12197558475
3,A476,478,4632.08996543516,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-367.910034564844
3,A477,479,1808.25933949856,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3191.74066050144
3,A478,480,2118.58631190606,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2881.41368809394
3,A479,481,1887.05459794778,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3112.94540205222
3,A480,482,2234.71193815159,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2765.28806184841
3,A481,483,1923.21254301424,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3076.78745698576
3,A482,484,1897.59503084703,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3102.40496915297
3,A483,485,4630.17824695822,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-369.821753041782
3,A484,486,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,-9.09494701772928e-13
3,A485,487,1557.90756635058,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3442.09243364942
3,A486,488,3177.86105319443,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1822.13894680557
3,A487,489,5000,27,1,1,UNIQUE,0,0,0,5000,1,NONE,1.13686837721616e-13,0,0,0,1.81898940354586e-12
3,A488,490,1595.64251519556,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3404.35748480444
3,A489,491,1673.94697484988,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3326.05302515012
3,A490,492,1490.06942095495,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3509.93057904505
3,A491,493,1567.74408518393,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3432.25591481607
3,A492,494,1086.37897171852,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3913.62102828148
3,A493,495,3105.28646536107,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1894.71353463893
3,A494,496,3913.62102828149,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-1086.37897171851
3,A495,497,646.127925187326,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4353.87207481267
3,A496,498,1512.89274587724,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3487.10725412276
3,A497,499,1649.93993334928,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3350.06006665072
3,A498,500,1209.48823648581,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3790.51176351419
3,A499,501,1148.58733283153,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3851.41266716847
3,A500,502,1639.95347962273,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3360.04652037727
3,A501,503,1600.14228195965,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3399.85771804035
