Group,MediumID,PieceIndex,SourceExcelRow,WrappedInputP1X,WrappedInputP1Y,WrappedInputP1Z,WrappedInputP2X,WrappedInputP2Y,WrappedInputP2Z,UnwrappedStartX,UnwrappedStartY,UnwrappedStartZ,UnwrappedEndX,UnwrappedEndY,UnwrappedEndZ,RelativeShiftKx,RelativeShiftKy,RelativeShiftKz,PieceStartX,PieceStartY,PieceStartZ,PieceEndX,PieceEndY,PieceEndZ,PieceLength,TranslationX,TranslationY,TranslationZ,TStart,TEnd,BoundaryEventSequence
3,A372,1,374,622.398518405673,2145.01866127435,2978.00711759627,1861.07804864094,1944.07693344368,-1861.96141984202,622.398518405673,2145.01866127435,2978.00711759627,1861.07804864094,1944.07693344368,-1861.96141984202,0,0,0,622.398518405673,2145.01866127435,2978.00711759627,1861.07804864094,1944.07693344368,-1861.96141984202,5000,-0,-0,-0,0,1,NONE
3,A373,1,375,668.604709862218,-1843.80610746591,1098.49883344741,3594.72932523208,-130.067116783526,-2575.85735602872,668.604709862218,-1843.80610746591,1098.49883344741,3594.72932523208,-130.067116783526,-2575.85735602872,0,0,0,668.604709862218,-1843.80610746591,1098.49883344741,3594.72932523208,-130.067116783526,-2575.85735602872,5000,-0,-0,-0,0,1,NONE
3,A377,1,379,795.178926303391,-2265.60079922479,-2290.95730866955,4375.56717019288,665.520410398012,-4185.51490281054,795.178926303391,-2265.60079922479,-2290.95730866955,4375.56717019288,665.520410398012,-4185.51490281054,0,0,0,795.178926303391,-2265.60079922479,-2290.95730866955,4375.56717019288,665.520410398012,-4185.51490281054,5000,-0,-0,-0,0,1,NONE
3,A379,1,381,865.062607610237,4615.61376860144,1397.25611195393,3959.30677832254,2720.58144630926,4837.38772418635,865.062607610237,4615.61376860144,1397.25611195393,3959.30677832254,2720.58144630926,4837.38772418635,0,0,0,865.062607610237,4615.61376860144,1397.25611195393,3959.30677832254,2720.58144630926,4837.38772418635,5000,-0,-0,-0,0,1,NONE
3,A380,1,382,944.769247035697,3429.39133366972,-1769.06720844637,3992.39449337547,-471.284012373614,-1064.28908545856,944.769247035697,3429.39133366972,-1769.06720844637,3992.39449337547,-471.284012373614,-1064.28908545856,0,0,0,944.769247035697,3429.39133366972,-1769.06720844637,3992.39449337547,-471.284012373614,-1064.28908545856,5000.00000000001,-0,-0,-0,0,1,NONE
3,A384,1,386,1002.39598117343,-4014.10029880713,1094.16799460625,3499.80247603267,-619.434814750036,3784.74545135904,1002.39598117343,-4014.10029880713,1094.16799460625,3499.80247603267,-619.434814750036,3784.74545135904,0,0,0,1002.39598117343,-4014.10029880713,1094.16799460625,3499.80247603267,-619.434814750036,3784.74545135904,5000,-0,-0,-0,0,1,NONE
3,A385,1,387,1005.10802619205,196.204502359582,-1972.62336370054,3062.99599368352,-1826.00529473745,2110.97365973096,1005.10802619205,196.204502359582,-1972.62336370054,3062.99599368352,-1826.00529473745,2110.97365973096,0,0,0,1005.10802619205,196.204502359582,-1972.62336370054,3062.99599368352,-1826.00529473745,2110.97365973096,5000,-0,-0,-0,0,1,NONE
3,A387,1,389,1023.47987152438,-4386.14471858764,3623.31623564462,2842.29276522477,-3797.61979296937,-996.809094867012,1023.47987152438,-4386.14471858764,3623.31623564462,2842.29276522477,-3797.61979296937,-996.809094867012,0,0,0,1023.47987152438,-4386.14471858764,3623.31623564462,2842.29276522477,-3797.61979296937,-996.809094867012,5000,-0,-0,-0,0,1,NONE
3,A394,1,396,1264.70298217998,-1415.80394084898,4551.81403118693,3397.58477766525,3061.02806532083,3912.4468166528,1264.70298217998,-1415.80394084898,4551.81403118693,3397.58477766525,3061.02806532083,3912.4468166528,0,0,0,1264.70298217998,-1415.80394084898,4551.81403118693,3397.58477766525,3061.02806532083,3912.4468166528,5000,-0,-0,-0,0,1,NONE
3,A397,1,399,1292.77038055592,2549.40480193222,-3104.88593942965,2666.86445734986,1273.81108064308,1530.27599154186,1292.77038055592,2549.40480193222,-3104.88593942965,2666.86445734986,1273.81108064308,1530.27599154186,0,0,0,1292.77038055592,2549.40480193222,-3104.88593942965,2666.86445734986,1273.81108064308,1530.27599154186,5000,-0,-0,-0,0,1,NONE
3,A404,1,406,1458.74307874793,-3341.53860868994,-785.100297677509,4570.36314986726,-2238.73326115861,2970.11486239836,1458.74307874793,-3341.53860868994,-785.100297677509,4570.36314986726,-2238.73326115861,2970.11486239836,0,0,0,1458.74307874793,-3341.53860868994,-785.100297677509,4570.36314986726,-2238.73326115861,2970.11486239836,5000,-0,-0,-0,0,1,NONE
3,A405,1,407,1458.90090187067,4790.72702281352,1077.24372965009,4937.82698629505,2307.04390686284,3671.15804563146,1458.90090187067,4790.72702281352,1077.24372965009,4937.82698629505,2307.04390686284,3671.15804563146,0,0,0,1458.90090187067,4790.72702281352,1077.24372965009,4937.82698629505,2307.04390686284,3671.15804563146,4999.99999999999,-0,-0,-0,0,1,NONE
3,A409,1,411,1540.90076270817,-4926.41172089898,-254.469495786169,4418.33125602811,-4548.88207826306,-4326.06195145309,1540.90076270817,-4926.41172089898,-254.469495786169,4418.33125602811,-4548.88207826306,-4326.06195145309,0,0,0,1540.90076270817,-4926.41172089898,-254.469495786169,4418.33125602811,-4548.88207826306,-4326.06195145309,5000,-0,-0,-0,0,1,NONE
3,A430,1,432,1906.75071034775,2762.6565602304,-704.023328117305,3839.79242642769,347.126966157744,3223.89806927011,1906.75071034775,2762.6565602304,-704.023328117305,3839.79242642769,347.126966157744,3223.89806927011,0,0,0,1906.75071034775,2762.6565602304,-704.023328117305,3839.79242642769,347.126966157744,3223.89806927011,5000,-0,-0,-0,0,1,NONE
3,A437,1,439,2185.9855598441,1984.51628984381,781.369893030972,2651.80374283138,-684.01134952795,4983.98499059908,2185.9855598441,1984.51628984381,781.369893030972,2651.80374283138,-684.01134952795,4983.98499059908,0,0,0,2185.9855598441,1984.51628984381,781.369893030972,2651.80374283138,-684.01134952795,4983.98499059908,5000,-0,-0,-0,0,1,NONE
3,A446,1,448,2349.51422773966,-4782.75116116942,-981.078798114355,3998.01639248422,-273.129505281531,-2375.98135154935,2349.51422773966,-4782.75116116942,-981.078798114355,3998.01639248422,-273.129505281531,-2375.98135154935,0,0,0,2349.51422773966,-4782.75116116942,-981.078798114355,3998.01639248422,-273.129505281531,-2375.98135154935,5000,-0,-0,-0,0,1,NONE
3,A453,1,455,2528.21606695881,1586.81745681389,2610.70769417941,4792.02545696911,1625.81941817716,-1847.27905913323,2528.21606695881,1586.81745681389,2610.70769417941,4792.02545696911,1625.81941817716,-1847.27905913323,0,0,0,2528.21606695881,1586.81745681389,2610.70769417941,4792.02545696911,1625.81941817716,-1847.27905913323,5000,-0,-0,-0,0,1,NONE
3,A460,1,462,2667.11551655743,-4578.02059768206,4020.77382847998,4636.58461882365,-451.557482808567,1997.53543006836,2667.11551655743,-4578.02059768206,4020.77382847998,4636.58461882365,-451.557482808567,1997.53543006836,0,0,0,2667.11551655743,-4578.02059768206,4020.77382847998,4636.58461882365,-451.557482808567,1997.53543006836,5000,-0,-0,-0,0,1,NONE
3,A468,1,470,2791.90602670714,2133.65164203677,1194.55740686684,3693.01715076149,892.951182923789,-3564.50354177233,2791.90602670714,2133.65164203677,1194.55740686684,3693.01715076149,892.951182923789,-3564.50354177233,0,0,0,2791.90602670714,2133.65164203677,1194.55740686684,3693.01715076149,892.951182923789,-3564.50354177233,5000,-0,-0,-0,0,1,NONE
3,A484,1,486,3396.69722447229,2466.46467800159,3432.60710269445,3582.15960574464,-547.671098362899,-552.438596764017,3396.69722447229,2466.46467800159,3432.60710269445,3582.15960574464,-547.671098362899,-552.438596764017,0,0,0,3396.69722447229,2466.46467800159,3432.60710269445,3582.15960574464,-547.671098362899,-552.438596764017,5000,-0,-0,-0,0,1,NONE
3,A487,1,489,3465.18583464852,2343.86674548717,4333.74941344652,3771.44232067619,1502.87741477568,-585.492795511629,3465.18583464852,2343.86674548717,4333.74941344652,3771.44232067619,1502.87741477568,-585.492795511629,0,0,0,3465.18583464852,2343.86674548717,4333.74941344652,3771.44232067619,1502.87741477568,-585.492795511629,5000,-0,-0,-0,0,1,NONE
